2007 ,"'Group H Engineering' ","'Wales' ",690
2007 ,"'Group H Engineering' ","'Scotland' ",1785
2007 ,"'Group H Engineering' ","'Northern Ireland' ",565
2007 ,"'Group H Engineering' ","'Unknown' ",35
2007 ,"'Group I Computer Sciences' ","'North East' ",605
2007 ,"'Group I Computer Sciences' ","'Yorkshire and The Humber' ",1220
2007 ,"'Group I Computer Sciences' ","'North West' ",1685
2007 ,"'Group I Computer Sciences' ","'East Midlands' ",890
2007 ,"'Group I Computer Sciences' ","'West Midlands' ",1190
2007 ,"'Group I Computer Sciences' ","'East of England' ",1055
2007 ,"'Group I Computer Sciences' ","'London' ",3155
2007 ,"'Group I Computer Sciences' ","'South East' ",1705
2007 ,"'Group I Computer Sciences' ","'South West' ",995
2007 ,"'Group I Computer Sciences' ","'Wales' ",705
2007 ,"'Group I Computer Sciences' ","'Scotland' ",1230
2007 ,"'Group I Computer Sciences' ","'Northern Ireland' ",750
2007 ,"'Group I Computer Sciences' ","'Unknown' ",30
2007 ,"'Group J Technologies' ","'North East' ",85
2007 ,"'Group J Technologies' ","'Yorkshire and The Humber' ",150
2007 ,"'Group J Technologies' ","'North West' ",205
2007 ,"'Group J Technologies' ","'East Midlands' ",220
2007 ,"'Group J Technologies' ","'West Midlands' ",260
2007 ,"'Group J Technologies' ","'East of England' ",165
2007 ,"'Group J Technologies' ","'London' ",270
2007 ,"'Group J Technologies' ","'South East' ",265
2007 ,"'Group J Technologies' ","'South West' ",245
2007 ,"'Group J Technologies' ","'Wales' ",155
2007 ,"'Group J Technologies' ","'Scotland' ",115
2007 ,"'Group J Technologies' ","'Northern Ireland' ",75
2007 ,"'Group K Architecture, Building and Planning' ","'North East' ",300
2007 ,"'Group K Architecture, Building and Planning' ","'Yorkshire and The Humber' ",605
2007 ,"'Group K Architecture, Building and Planning' ","'North West' ",935
2007 ,"'Group K Architecture, Building and Planning' ","'East Midlands' ",465
2007 ,"'Group K Architecture, Building and Planning' ","'West Midlands' ",685
2007 ,"'Group K Architecture, Building and Planning' ","'East of England' ",565
2007 ,"'Group K Architecture, Building and Planning' ","'London' ",1035
2007 ,"'Group K Architecture, Building and Planning' ","'South East' ",950
2007 ,"'Group K Architecture, Building and Planning' ","'South West' ",480
2007 ,"'Group K Architecture, Building and Planning' ","'Wales' ",300
2007 ,"'Group K Architecture, Building and Planning' ","'Scotland' ",745
2007 ,"'Group K Architecture, Building and Planning' ","'Northern Ireland' ",845
2007 ,"'Group K Architecture, Building and Planning' ","'Unknown' ",20
2007 ,"'Group L Social Studies' ","'North East' ",1015
2007 ,"'Group L Social Studies' ","'Yorkshire and The Humber' ",2215
2007 ,"'Group L Social Studies' ","'North West' ",3090
2007 ,"'Group L Social Studies' ","'East Midlands' ",1720
2007 ,"'Group L Social Studies' ","'West Midlands' ",2240
2007 ,"'Group L Social Studies' ","'East of England' ",2335
2007 ,"'Group L Social Studies' ","'London' ",4620
2007 ,"'Group L Social Studies' ","'South East' ",3525
2007 ,"'Group L Social Studies' ","'South West' ",1895
2007 ,"'Group L Social Studies' ","'Wales' ",1090
2007 ,"'Group L Social Studies' ","'Scotland' ",1950
2007 ,"'Group L Social Studies' ","'Northern Ireland' ",995
2007 ,"'Group L Social Studies' ","'Unknown' ",40
2007 ,"'Group M Law' ","'North East' ",580
2007 ,"'Group M Law' ","'Yorkshire and The Humber' ",1380
2007 ,"'Group M Law' ","'North West' ",2110
2007 ,"'Group M Law' ","'East Midlands' ",1105
2007 ,"'Group M Law' ","'West Midlands' ",1480
2007 ,"'Group M Law' ","'East of England' ",1245
2007 ,"'Group M Law' ","'London' ",2820
2007 ,"'Group M Law' ","'South East' ",1665
2007 ,"'Group M Law' ","'South West' ",955
2007 ,"'Group M Law' ","'Wales' ",820
2007 ,"'Group M Law' ","'Scotland' ",1355
2007 ,"'Group M Law' ","'Northern Ireland' ",730
2007 ,"'Group M Law' ","'Unknown' ",25
2007 ,"'Group N Business and Admin studies' ","'North East' ",1130
2007 ,"'Group N Business and Admin studies' ","'Yorkshire and The Humber' ",2945
2007 ,"'Group N Business and Admin studies' ","'North West' ",4265
2007 ,"'Group N Business and Admin studies' ","'East Midlands' ",2515
2007 ,"'Group N Business and Admin studies' ","'West Midlands' ",3460
2007 ,"'Group N Business and Admin studies' ","'East of England' ",2935
2007 ,"'Group N Business and Admin studies' ","'London' ",7610
2007 ,"'Group N Business and Admin studies' ","'South East' ",5075
2007 ,"'Group N Business and Admin studies' ","'South West' ",2260
2007 ,"'Group N Business and Admin studies' ","'Wales' ",1500
2007 ,"'Group N Business and Admin studies' ","'Scotland' ",3310
2007 ,"'Group N Business and Admin studies' ","'Northern Ireland' ",1545
2007 ,"'Group N Business and Admin studies' ","'Unknown' ",95
2007 ,"'Group P Mass Communication and Documentation' ","'North East' ",335
2007 ,"'Group P Mass Communication and Documentation' ","'Yorkshire and The Humber' ",715
2007 ,"'Group P Mass Communication and Documentation' ","'North West' ",845
2007 ,"'Group P Mass Communication and Documentation' ","'East Midlands' ",670
2007 ,"'Group P Mass Communication and Documentation' ","'West Midlands' ",690
2007 ,"'Group P Mass Communication and Documentation' ","'East of England' ",825
2007 ,"'Group P Mass Communication and Documentation' ","'London' ",1375
2007 ,"'Group P Mass Communication and Documentation' ","'South East' ",1310
2007 ,"'Group P Mass Communication and Documentation' ","'South West' ",675
2007 ,"'Group P Mass Communication and Documentation' ","'Wales' ",335
2007 ,"'Group P Mass Communication and Documentation' ","'Scotland' ",515
2007 ,"'Group P Mass Communication and Documentation' ","'Northern Ireland' ",290
2007 ,"'Group P Mass Communication and Documentation' ","'Unknown' ",10
2007 ,"'Group Q Linguistics, Classics and related' ","'North East' ",455
2007 ,"'Group Q Linguistics, Classics and related' ","'Yorkshire and The Humber' ",750
2007 ,"'Group Q Linguistics, Classics and related' ","'North West' ",1210
2007 ,"'Group Q Linguistics, Classics and related' ","'East Midlands' ",670
2007 ,"'Group Q Linguistics, Classics and related' ","'West Midlands' ",800
2007 ,"'Group Q Linguistics, Classics and related' ","'East of England' ",1020
2007 ,"'Group Q Linguistics, Classics and related' ","'London' ",1670
2007 ,"'Group Q Linguistics, Classics and related' ","'South East' ",1580
2007 ,"'Group Q Linguistics, Classics and related' ","'South West' ",920
2007 ,"'Group Q Linguistics, Classics and related' ","'Wales' ",505
2007 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ",335
2007 ,"'Group Q Linguistics, Classics and related' ","'Northern Ireland' ",350
2007 ,"'Group Q Linguistics, Classics and related' ","'Unknown' ",10
2007 ,"'Group R European Languages, Literature and related' ","'North East' ",105
2007 ,"'Group R European Languages, Literature and related' ","'Yorkshire and The Humber' ",270
2007 ,"'Group R European Languages, Literature and related' ","'North West' ",440
2007 ,"'Group R European Languages, Literature and related' ","'East Midlands' ",210
2007 ,"'Group R European Languages, Literature and related' ","'West Midlands' ",260
2007 ,"'Group R European Languages, Literature and related' ","'East of England' ",330
2007 ,"'Group R European Languages, Literature and related' ","'London' ",510
2007 ,"'Group R European Languages, Literature and related' ","'South East' ",615
2007 ,"'Group R European Languages, Literature and related' ","'South West' ",285
2007 ,"'Group R European Languages, Literature and related' ","'Wales' ",195
2007 ,"'Group R European Languages, Literature and related' ","'Scotland' ",260
2007 ,"'Group R European Languages, Literature and related' ","'Northern Ireland' ",145
2007 ,"'Group T Non-European Languages, Literature and related' ","'North East' ",55
2007 ,"'Group T Non-European Languages, Literature and related' ","'Yorkshire and The Humber' ",120
2007 ,"'Group T Non-European Languages, Literature and related' ","'North West' ",190
2007 ,"'Group T Non-European Languages, Literature and related' ","'East Midlands' ",100
2007 ,"'Group T Non-European Languages, Literature and related' ","'West Midlands' ",130
2007 ,"'Group T Non-European Languages, Literature and related' ","'East of England' ",150
2007 ,"'Group T Non-European Languages, Literature and related' ","'London' ",295
2007 ,"'Group T Non-European Languages, Literature and related' ","'South East' ",265
2007 ,"'Group T Non-European Languages, Literature and related' ","'South West' ",105
2007 ,"'Group T Non-European Languages, Literature and related' ","'Wales' ",35
2007 ,"'Group T Non-European Languages, Literature and related' ","'Scotland' ",70
2007 ,"'Group T Non-European Languages, Literature and related' ","'Northern Ireland' ",35
2007 ,"'Group V History and Philosophical studies' ","'North East' ",420
2007 ,"'Group V History and Philosophical studies' ","'Yorkshire and The Humber' ",865
2007 ,"'Group V History and Philosophical studies' ","'North West' ",1290
2007 ,"'Group V History and Philosophical studies' ","'East Midlands' ",740
2007 ,"'Group V History and Philosophical studies' ","'West Midlands' ",910
2007 ,"'Group V History and Philosophical studies' ","'East of England' ",1410
2007 ,"'Group V History and Philosophical studies' ","'London' ",1965
2007 ,"'Group V History and Philosophical studies' ","'South East' ",2180
2007 ,"'Group V History and Philosophical studies' ","'South West' ",1150
2007 ,"'Group V History and Philosophical studies' ","'Wales' ",595
2007 ,"'Group V History and Philosophical studies' ","'Scotland' ",550
2007 ,"'Group V History and Philosophical studies' ","'Northern Ireland' ",320
2007 ,"'Group V History and Philosophical studies' ","'Unknown' ",10
2007 ,"'Group W Creative Arts and Design' ","'North East' ",1925
2007 ,"'Group W Creative Arts and Design' ","'Yorkshire and The Humber' ",3360
2007 ,"'Group W Creative Arts and Design' ","'North West' ",4575
2007 ,"'Group W Creative Arts and Design' ","'East Midlands' ",2970
2007 ,"'Group W Creative Arts and Design' ","'West Midlands' ",3690
2007 ,"'Group W Creative Arts and Design' ","'East of England' ",4510
2007 ,"'Group W Creative Arts and Design' ","'London' ",5955
2007 ,"'Group W Creative Arts and Design' ","'South East' ",6660
2007 ,"'Group W Creative Arts and Design' ","'South West' ",4250
2007 ,"'Group W Creative Arts and Design' ","'Wales' ",1930
2007 ,"'Group W Creative Arts and Design' ","'Scotland' ",2110
2007 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ",745
2007 ,"'Group W Creative Arts and Design' ","'Unknown' ",55
2007 ,"'Group X Education' ","'North East' ",540
2007 ,"'Group X Education' ","'Yorkshire and The Humber' ",1175
2007 ,"'Group X Education' ","'North West' ",1525
2007 ,"'Group X Education' ","'East Midlands' ",935
2007 ,"'Group X Education' ","'West Midlands' ",1480
2007 ,"'Group X Education' ","'East of England' ",1065
2007 ,"'Group X Education' ","'London' ",1365
2007 ,"'Group X Education' ","'South East' ",1345
2007 ,"'Group X Education' ","'South West' ",1350
2007 ,"'Group X Education' ","'Wales' ",895
2007 ,"'Group X Education' ","'Scotland' ",900
2007 ,"'Group X Education' ","'Northern Ireland' ",205
2007 ,"'Group X Education' ","'Unknown' ",15
2007 ,"'Y Combined arts' ","'North East' ",440
2007 ,"'Y Combined arts' ","'Yorkshire and The Humber' ",1000
2007 ,"'Y Combined arts' ","'North West' ",1800
2007 ,"'Y Combined arts' ","'East Midlands' ",890
2007 ,"'Y Combined arts' ","'West Midlands' ",1140
2007 ,"'Y Combined arts' ","'East of England' ",1255
2007 ,"'Y Combined arts' ","'London' ",2150
2007 ,"'Y Combined arts' ","'South East' ",2230
2007 ,"'Y Combined arts' ","'South West' ",1160
2007 ,"'Y Combined arts' ","'Wales' ",680
2007 ,"'Y Combined arts' ","'Scotland' ",720
2007 ,"'Y Combined arts' ","'Northern Ireland' ",385
2007 ,"'Y Combined arts' ","'Unknown' ",20
2007 ,"'Y Combined sciences' ","'North East' ",315
2007 ,"'Y Combined sciences' ","'Yorkshire and The Humber' ",545
2007 ,"'Y Combined sciences' ","'North West' ",855
2007 ,"'Y Combined sciences' ","'East Midlands' ",495
2007 ,"'Y Combined sciences' ","'West Midlands' ",590
2007 ,"'Y Combined sciences' ","'East of England' ",605
2007 ,"'Y Combined sciences' ","'London' ",1210
2007 ,"'Y Combined sciences' ","'South East' ",955
2007 ,"'Y Combined sciences' ","'South West' ",640
2007 ,"'Y Combined sciences' ","'Wales' ",320
2007 ,"'Y Combined sciences' ","'Scotland' ",685
2007 ,"'Y Combined sciences' ","'Northern Ireland' ",240
2007 ,"'Y Combined sciences' ","'Unknown' ",10
2007 ,"'Y Combined social sciences' ","'North East' ",115
2007 ,"'Y Combined social sciences' ","'Yorkshire and The Humber' ",310
2007 ,"'Y Combined social sciences' ","'North West' ",685
2007 ,"'Y Combined social sciences' ","'East Midlands' ",285
2007 ,"'Y Combined social sciences' ","'West Midlands' ",535
2007 ,"'Y Combined social sciences' ","'East of England' ",405
2007 ,"'Y Combined social sciences' ","'London' ",1205
2007 ,"'Y Combined social sciences' ","'South East' ",710
2007 ,"'Y Combined social sciences' ","'South West' ",280
2007 ,"'Y Combined social sciences' ","'Wales' ",260
2007 ,"'Y Combined social sciences' ","'Scotland' ",350
2007 ,"'Y Combined social sciences' ","'Northern Ireland' ",145
2007 ,"'Y Combined social sciences' ","'Unknown' ",15
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'North East' ",880
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Yorkshire and The Humber' ",1770
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'North West' ",2765
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'East Midlands' ",1360
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'West Midlands' ",2015
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'East of England' ",1620
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'London' ",2860
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'South East' ",2680
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'South West' ",1490
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Wales' ",870
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Scotland' ",1790
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Northern Ireland' ",570
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Unknown' ",40
2007 ,"'Y Social Sciences combined with Arts' ","'North East' ",320
2007 ,"'Y Social Sciences combined with Arts' ","'Yorkshire and The Humber' ",730
2007 ,"'Y Social Sciences combined with Arts' ","'North West' ",1375
2007 ,"'Y Social Sciences combined with Arts' ","'East Midlands' ",655
2007 ,"'Y Social Sciences combined with Arts' ","'West Midlands' ",980
2007 ,"'Y Social Sciences combined with Arts' ","'East of England' ",1105
2007 ,"'Y Social Sciences combined with Arts' ","'London' ",1975
2007 ,"'Y Social Sciences combined with Arts' ","'South East' ",1710
2007 ,"'Y Social Sciences combined with Arts' ","'South West' ",845
2007 ,"'Y Social Sciences combined with Arts' ","'Wales' ",550
2007 ,"'Y Social Sciences combined with Arts' ","'Scotland' ",870
2007 ,"'Y Social Sciences combined with Arts' ","'Northern Ireland' ",475
2007 ,"'Y Social Sciences combined with Arts' ","'Unknown' ",20
2007 ,"'Z General, other combined and unknown' ","'North East' ",115
2007 ,"'Z General, other combined and unknown' ","'Yorkshire and The Humber' ",475
2007 ,"'Z General, other combined and unknown' ","'North West' ",785
2007 ,"'Z General, other combined and unknown' ","'East Midlands' ",220
2007 ,"'Z General, other combined and unknown' ","'West Midlands' ",260
2007 ,"'Z General, other combined and unknown' ","'East of England' ",355
2007 ,"'Z General, other combined and unknown' ","'London' ",1055
2007 ,"'Z General, other combined and unknown' ","'South East' ",510
2007 ,"'Z General, other combined and unknown' ","'South West' ",225
2007 ,"'Z General, other combined and unknown' ","'Wales' ",195
2007 ,"'Z General, other combined and unknown' ","'Scotland' ",745
2007 ,"'Z General, other combined and unknown' ","'Northern Ireland' ",50
2007 ,"'Z General, other combined and unknown' ","'Unknown' ",10
2008 ,"'Group A Medicine and Dentistry' ","'North East' ",240
2008 ,"'Group A Medicine and Dentistry' ","'Yorkshire and The Humber' ",560
2008 ,"'Group A Medicine and Dentistry' ","'North West' ",930
2008 ,"'Group A Medicine and Dentistry' ","'East Midlands' ",475
2008 ,"'Group A Medicine and Dentistry' ","'West Midlands' ",630
2008 ,"'Group A Medicine and Dentistry' ","'East of England' ",650
2008 ,"'Group A Medicine and Dentistry' ","'London' ",1445
2008 ,"'Group A Medicine and Dentistry' ","'South East' ",1140
2008 ,"'Group A Medicine and Dentistry' ","'South West' ",615
2008 ,"'Group A Medicine and Dentistry' ","'Wales' ",355
2008 ,"'Group A Medicine and Dentistry' ","'Scotland' ",775
2008 ,"'Group A Medicine and Dentistry' ","'Northern Ireland' ",470
2008 ,"'Group A Medicine and Dentistry' ","'Unknown' ",5
2008 ,"'Group B Subjects allied to Medicine' ","'North East' ",1920
2008 ,"'Group B Subjects allied to Medicine' ","'Yorkshire and The Humber' ",3495
2008 ,"'Group B Subjects allied to Medicine' ","'North West' ",5610
2008 ,"'Group B Subjects allied to Medicine' ","'East Midlands' ",3100
2008 ,"'Group B Subjects allied to Medicine' ","'West Midlands' ",4490
2008 ,"'Group B Subjects allied to Medicine' ","'East of England' ",2870
2008 ,"'Group B Subjects allied to Medicine' ","'London' ",6145
2008 ,"'Group B Subjects allied to Medicine' ","'South East' ",4485
2008 ,"'Group B Subjects allied to Medicine' ","'South West' ",3140
2008 ,"'Group B Subjects allied to Medicine' ","'Wales' ",1805
2008 ,"'Group B Subjects allied to Medicine' ","'Scotland' ",1965
2008 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ",1525
2008 ,"'Group B Subjects allied to Medicine' ","'Unknown' ",35
2008 ,"'Group C Biological Sciences' ","'North East' ",1395
2008 ,"'Group C Biological Sciences' ","'Yorkshire and The Humber' ",2555
2008 ,"'Group C Biological Sciences' ","'North West' ",3645
2008 ,"'Group C Biological Sciences' ","'East Midlands' ",2240
2008 ,"'Group C Biological Sciences' ","'West Midlands' ",2930
2008 ,"'Group C Biological Sciences' ","'East of England' ",2925
2008 ,"'Group C Biological Sciences' ","'London' ",4560
2008 ,"'Group C Biological Sciences' ","'South East' ",4185
2008 ,"'Group C Biological Sciences' ","'South West' ",2610
2008 ,"'Group C Biological Sciences' ","'Wales' ",1570
2008 ,"'Group C Biological Sciences' ","'Scotland' ",2310
2008 ,"'Group C Biological Sciences' ","'Northern Ireland' ",895
2008 ,"'Group C Biological Sciences' ","'Unknown' ",20
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'North East' ",100
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Yorkshire and The Humber' ",325
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'North West' ",430
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'East Midlands' ",335
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'West Midlands' ",400
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'East of England' ",440
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'London' ",200
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'South East' ",715
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'South West' ",580
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ",230
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ",475
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Northern Ireland' ",200
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Unknown' ",5
2008 ,"'Group F Physical Sciences' ","'North East' ",445
2008 ,"'Group F Physical Sciences' ","'Yorkshire and The Humber' ",1130
2008 ,"'Group F Physical Sciences' ","'North West' ",1720
2008 ,"'Group F Physical Sciences' ","'East Midlands' ",1030
2008 ,"'Group F Physical Sciences' ","'West Midlands' ",1310
2008 ,"'Group F Physical Sciences' ","'East of England' ",1455
2008 ,"'Group F Physical Sciences' ","'London' ",1535
2008 ,"'Group F Physical Sciences' ","'South East' ",2270
2008 ,"'Group F Physical Sciences' ","'South West' ",1545
2008 ,"'Group F Physical Sciences' ","'Wales' ",800
2008 ,"'Group F Physical Sciences' ","'Scotland' ",1185
2008 ,"'Group F Physical Sciences' ","'Northern Ireland' ",425
2008 ,"'Group F Physical Sciences' ","'Unknown' ",10
2008 ,"'Group G Mathematical Sciences' ","'North East' ",190
2008 ,"'Group G Mathematical Sciences' ","'Yorkshire and The Humber' ",355
2008 ,"'Group G Mathematical Sciences' ","'North West' ",560
2008 ,"'Group G Mathematical Sciences' ","'East Midlands' ",355
2008 ,"'Group G Mathematical Sciences' ","'West Midlands' ",405
2008 ,"'Group G Mathematical Sciences' ","'East of England' ",510
2008 ,"'Group G Mathematical Sciences' ","'London' ",900
2008 ,"'Group G Mathematical Sciences' ","'South East' ",825
2008 ,"'Group G Mathematical Sciences' ","'South West' ",420
2008 ,"'Group G Mathematical Sciences' ","'Wales' ",270
2008 ,"'Group G Mathematical Sciences' ","'Scotland' ",365
2008 ,"'Group G Mathematical Sciences' ","'Northern Ireland' ",165
2008 ,"'Group H Engineering' ","'North East' ",540
2008 ,"'Group H Engineering' ","'Yorkshire and The Humber' ",1015
2008 ,"'Group H Engineering' ","'North West' ",1640
2008 ,"'Group H Engineering' ","'East Midlands' ",995
2008 ,"'Group H Engineering' ","'West Midlands' ",1260
2008 ,"'Group H Engineering' ","'East of England' ",1105
2008 ,"'Group H Engineering' ","'London' ",2770
2008 ,"'Group H Engineering' ","'South East' ",2125
2008 ,"'Group H Engineering' ","'South West' ",1170
2008 ,"'Group H Engineering' ","'Wales' ",780
2008 ,"'Group H Engineering' ","'Scotland' ",2265
2008 ,"'Group H Engineering' ","'Northern Ireland' ",660
2008 ,"'Group H Engineering' ","'Unknown' ",15
2008 ,"'Group I Computer Sciences' ","'North East' ",595
2008 ,"'Group I Computer Sciences' ","'Yorkshire and The Humber' ",1310
2008 ,"'Group I Computer Sciences' ","'North West' ",1870
2008 ,"'Group I Computer Sciences' ","'East Midlands' ",1005
2008 ,"'Group I Computer Sciences' ","'West Midlands' ",1285
2008 ,"'Group I Computer Sciences' ","'East of England' ",1130
2008 ,"'Group I Computer Sciences' ","'London' ",3405
2008 ,"'Group I Computer Sciences' ","'South East' ",1765
2008 ,"'Group I Computer Sciences' ","'South West' ",1055
2008 ,"'Group I Computer Sciences' ","'Wales' ",795
