"Statistic:   Number of Acceptances"
"Variables:   Provider Country 2016 , Applicant Domicile (High Level) , Age Band , Sex , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_009_01.pdf"
 
Cycle Year,Provider Country 2016 , Applicant Domicile (High Level) , Age Band , Sex,Number of Acceptances,
2011 ,"'Wales' ","'Northern Ireland' ","'19' ","'Men' ",20
2011 ,"'Wales' ","'Northern Ireland' ","'19' ","'Women' ",15
2011 ,"'Wales' ","'Northern Ireland' ","'20' ","'Men' ",10
2011 ,"'Wales' ","'Northern Ireland' ","'20' ","'Women' ",5
2011 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Men' ",20
2011 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Women' ",20
2011 ,"'Wales' ","'Scotland' ","'18' ","'Men' ",15
2011 ,"'Wales' ","'Scotland' ","'18' ","'Women' ",10
2011 ,"'Wales' ","'Scotland' ","'19' ","'Men' ",10
2011 ,"'Wales' ","'Scotland' ","'19' ","'Women' ",5
2011 ,"'Wales' ","'Scotland' ","'20' ","'Men' ",5
2011 ,"'Wales' ","'Scotland' ","'20' ","'Women' ",5
2011 ,"'Wales' ","'Scotland' ","'21 and over' ","'Men' ",10
2011 ,"'Wales' ","'Scotland' ","'21 and over' ","'Women' ",5
2011 ,"'Wales' ","'Wales' ","'17 and under' ","'Men' ",10
2011 ,"'Wales' ","'Wales' ","'17 and under' ","'Women' ",10
2011 ,"'Wales' ","'Wales' ","'18' ","'Men' ",2480
2011 ,"'Wales' ","'Wales' ","'18' ","'Women' ",3275
2011 ,"'Wales' ","'Wales' ","'19' ","'Men' ",915
2011 ,"'Wales' ","'Wales' ","'19' ","'Women' ",1125
2011 ,"'Wales' ","'Wales' ","'20' ","'Men' ",405
2011 ,"'Wales' ","'Wales' ","'20' ","'Women' ",460
2011 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ",1190
2011 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ",1895
2012 ,"'England' ","'England' ","'17 and under' ","'Men' ",335
2012 ,"'England' ","'England' ","'17 and under' ","'Women' ",355
2012 ,"'England' ","'England' ","'18' ","'Men' ",75745
2012 ,"'England' ","'England' ","'18' ","'Women' ",94410
2012 ,"'England' ","'England' ","'19' ","'Men' ",30160
2012 ,"'England' ","'England' ","'19' ","'Women' ",33495
2012 ,"'England' ","'England' ","'20' ","'Men' ",11960
2012 ,"'England' ","'England' ","'20' ","'Women' ",11985
2012 ,"'England' ","'England' ","'21 and over' ","'Men' ",27875
2012 ,"'England' ","'England' ","'21 and over' ","'Women' ",42570
2012 ,"'England' ","'Northern Ireland' ","'17 and under' ","'Men' ",5
2012 ,"'England' ","'Northern Ireland' ","'17 and under' ","'Women' ",15
2012 ,"'England' ","'Northern Ireland' ","'18' ","'Men' ",750
2012 ,"'England' ","'Northern Ireland' ","'18' ","'Women' ",1110
2012 ,"'England' ","'Northern Ireland' ","'19' ","'Men' ",270
2012 ,"'England' ","'Northern Ireland' ","'19' ","'Women' ",320
2012 ,"'England' ","'Northern Ireland' ","'20' ","'Men' ",145
2012 ,"'England' ","'Northern Ireland' ","'20' ","'Women' ",145
2012 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Men' ",250
2012 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Women' ",195
2012 ,"'England' ","'Scotland' ","'17 and under' ","'Men' ",5
2012 ,"'England' ","'Scotland' ","'17 and under' ","'Women' ",10
2012 ,"'England' ","'Scotland' ","'18' ","'Men' ",230
2012 ,"'England' ","'Scotland' ","'18' ","'Women' ",300
2012 ,"'England' ","'Scotland' ","'19' ","'Men' ",170
2012 ,"'England' ","'Scotland' ","'19' ","'Women' ",180
2012 ,"'England' ","'Scotland' ","'20' ","'Men' ",80
2012 ,"'England' ","'Scotland' ","'20' ","'Women' ",80
2012 ,"'England' ","'Scotland' ","'21 and over' ","'Men' ",185
2012 ,"'England' ","'Scotland' ","'21 and over' ","'Women' ",220
2012 ,"'England' ","'Wales' ","'17 and under' ","'Men' ",10
2012 ,"'England' ","'Wales' ","'17 and under' ","'Women' ",5
2012 ,"'England' ","'Wales' ","'18' ","'Men' ",1810
2012 ,"'England' ","'Wales' ","'18' ","'Women' ",2515
2012 ,"'England' ","'Wales' ","'19' ","'Men' ",695
2012 ,"'England' ","'Wales' ","'19' ","'Women' ",890
2012 ,"'England' ","'Wales' ","'20' ","'Men' ",230
2012 ,"'England' ","'Wales' ","'20' ","'Women' ",255
2012 ,"'England' ","'Wales' ","'21 and over' ","'Men' ",410
2012 ,"'England' ","'Wales' ","'21 and over' ","'Women' ",495
2012 ,"'Northern Ireland' ","'England' ","'18' ","'Men' ",65
2012 ,"'Northern Ireland' ","'England' ","'18' ","'Women' ",100
2012 ,"'Northern Ireland' ","'England' ","'19' ","'Men' ",30
2012 ,"'Northern Ireland' ","'England' ","'19' ","'Women' ",20
2012 ,"'Northern Ireland' ","'England' ","'20' ","'Men' ",15
2012 ,"'Northern Ireland' ","'England' ","'20' ","'Women' ",5
2012 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Men' ",55
2012 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Women' ",40
2012 ,"'Northern Ireland' ","'Northern Ireland' ","'17 and under' ","'Men' ",5
2012 ,"'Northern Ireland' ","'Northern Ireland' ","'17 and under' ","'Women' ",10
2012 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Men' ",2655
2012 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Women' ",3145
2012 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Men' ",580
2012 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Women' ",630
2012 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Men' ",325
2012 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Women' ",270
2012 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Men' ",650
2012 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Women' ",750
2012 ,"'Northern Ireland' ","'Scotland' ","'18' ","'Women' ",5
2012 ,"'Northern Ireland' ","'Scotland' ","'19' ","'Women' ",5
2012 ,"'Northern Ireland' ","'Scotland' ","'21 and over' ","'Men' ",5
2012 ,"'Northern Ireland' ","'Scotland' ","'21 and over' ","'Women' ",10
2012 ,"'Scotland' ","'England' ","'17 and under' ","'Men' ",5
2012 ,"'Scotland' ","'England' ","'17 and under' ","'Women' ",10
2012 ,"'Scotland' ","'England' ","'18' ","'Men' ",1115
2012 ,"'Scotland' ","'England' ","'18' ","'Women' ",1615
2012 ,"'Scotland' ","'England' ","'19' ","'Men' ",350
2012 ,"'Scotland' ","'England' ","'19' ","'Women' ",440
2012 ,"'Scotland' ","'England' ","'20' ","'Men' ",60
2012 ,"'Scotland' ","'England' ","'20' ","'Women' ",65
2012 ,"'Scotland' ","'England' ","'21 and over' ","'Men' ",165
2012 ,"'Scotland' ","'England' ","'21 and over' ","'Women' ",180
2012 ,"'Scotland' ","'Northern Ireland' ","'17 and under' ","'Women' ",5
2012 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Men' ",235
2012 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Women' ",430
2012 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Men' ",50
2012 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Women' ",65
2012 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Men' ",20
2012 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Women' ",30
2012 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Men' ",25
2012 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Women' ",45
2012 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ",225
2012 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ",335
2012 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ",5960
2012 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ",7940
2012 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ",1755
2012 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ",2215
2012 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ",1070
2012 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ",1350
2012 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ",3575
2012 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ",4935
2012 ,"'Scotland' ","'Wales' ","'18' ","'Men' ",25
2012 ,"'Scotland' ","'Wales' ","'18' ","'Women' ",45
2012 ,"'Scotland' ","'Wales' ","'19' ","'Men' ",10
2012 ,"'Scotland' ","'Wales' ","'19' ","'Women' ",10
2012 ,"'Scotland' ","'Wales' ","'20' ","'Women' ",5
2012 ,"'Scotland' ","'Wales' ","'21 and over' ","'Men' ",10
2012 ,"'Scotland' ","'Wales' ","'21 and over' ","'Women' ",10
2012 ,"'Wales' ","'England' ","'17 and under' ","'Men' ",5
2012 ,"'Wales' ","'England' ","'17 and under' ","'Women' ",15
2012 ,"'Wales' ","'England' ","'18' ","'Men' ",3030
2012 ,"'Wales' ","'England' ","'18' ","'Women' ",3290
2012 ,"'Wales' ","'England' ","'19' ","'Men' ",980
2012 ,"'Wales' ","'England' ","'19' ","'Women' ",845
2012 ,"'Wales' ","'England' ","'20' ","'Men' ",275
2012 ,"'Wales' ","'England' ","'20' ","'Women' ",195
2012 ,"'Wales' ","'England' ","'21 and over' ","'Men' ",515
2012 ,"'Wales' ","'England' ","'21 and over' ","'Women' ",370
2012 ,"'Wales' ","'Northern Ireland' ","'18' ","'Men' ",30
2012 ,"'Wales' ","'Northern Ireland' ","'18' ","'Women' ",55
2012 ,"'Wales' ","'Northern Ireland' ","'19' ","'Men' ",15
2012 ,"'Wales' ","'Northern Ireland' ","'19' ","'Women' ",10
2012 ,"'Wales' ","'Northern Ireland' ","'20' ","'Men' ",5
2012 ,"'Wales' ","'Northern Ireland' ","'20' ","'Women' ",5
2012 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Men' ",10
2012 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Women' ",15
2012 ,"'Wales' ","'Scotland' ","'18' ","'Men' ",5
2012 ,"'Wales' ","'Scotland' ","'18' ","'Women' ",15
2012 ,"'Wales' ","'Scotland' ","'19' ","'Men' ",5
2012 ,"'Wales' ","'Scotland' ","'19' ","'Women' ",5
2012 ,"'Wales' ","'Scotland' ","'20' ","'Women' ",5
2012 ,"'Wales' ","'Scotland' ","'21 and over' ","'Men' ",10
2012 ,"'Wales' ","'Scotland' ","'21 and over' ","'Women' ",10
2012 ,"'Wales' ","'Wales' ","'17 and under' ","'Men' ",10
2012 ,"'Wales' ","'Wales' ","'17 and under' ","'Women' ",5
2012 ,"'Wales' ","'Wales' ","'18' ","'Men' ",2355
2012 ,"'Wales' ","'Wales' ","'18' ","'Women' ",3110
2012 ,"'Wales' ","'Wales' ","'19' ","'Men' ",1000
2012 ,"'Wales' ","'Wales' ","'19' ","'Women' ",1070
2012 ,"'Wales' ","'Wales' ","'20' ","'Men' ",490
2012 ,"'Wales' ","'Wales' ","'20' ","'Women' ",485
2012 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ",1320
2012 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ",2030
2013 ,"'England' ","'England' ","'17 and under' ","'Men' ",365
2013 ,"'England' ","'England' ","'17 and under' ","'Women' ",380
2013 ,"'England' ","'England' ","'18' ","'Men' ",78890
2013 ,"'England' ","'England' ","'18' ","'Women' ",97960
2013 ,"'England' ","'England' ","'19' ","'Men' ",35420
2013 ,"'England' ","'England' ","'19' ","'Women' ",38970
2013 ,"'England' ","'England' ","'20' ","'Men' ",12630
2013 ,"'England' ","'England' ","'20' ","'Women' ",13155
2013 ,"'England' ","'England' ","'21 and over' ","'Men' ",29805
2013 ,"'England' ","'England' ","'21 and over' ","'Women' ",45540
2013 ,"'England' ","'Northern Ireland' ","'17 and under' ","'Women' ",5
2013 ,"'England' ","'Northern Ireland' ","'18' ","'Men' ",745
2013 ,"'England' ","'Northern Ireland' ","'18' ","'Women' ",1150
2013 ,"'England' ","'Northern Ireland' ","'19' ","'Men' ",265
2013 ,"'England' ","'Northern Ireland' ","'19' ","'Women' ",375
2013 ,"'England' ","'Northern Ireland' ","'20' ","'Men' ",185
2013 ,"'England' ","'Northern Ireland' ","'20' ","'Women' ",140
2013 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Men' ",290
2013 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Women' ",215
2013 ,"'England' ","'Scotland' ","'17 and under' ","'Women' ",5
2013 ,"'England' ","'Scotland' ","'18' ","'Men' ",265
2013 ,"'England' ","'Scotland' ","'18' ","'Women' ",305
2013 ,"'England' ","'Scotland' ","'19' ","'Men' ",165
2013 ,"'England' ","'Scotland' ","'19' ","'Women' ",185
2013 ,"'England' ","'Scotland' ","'20' ","'Men' ",70
2013 ,"'England' ","'Scotland' ","'20' ","'Women' ",90
2013 ,"'England' ","'Scotland' ","'21 and over' ","'Men' ",210
2013 ,"'England' ","'Scotland' ","'21 and over' ","'Women' ",265
2013 ,"'England' ","'Wales' ","'17 and under' ","'Men' ",5
2013 ,"'England' ","'Wales' ","'17 and under' ","'Women' ",15
2013 ,"'England' ","'Wales' ","'18' ","'Men' ",1835
2013 ,"'England' ","'Wales' ","'18' ","'Women' ",2500
2013 ,"'England' ","'Wales' ","'19' ","'Men' ",680
2013 ,"'England' ","'Wales' ","'19' ","'Women' ",950
2013 ,"'England' ","'Wales' ","'20' ","'Men' ",230
2013 ,"'England' ","'Wales' ","'20' ","'Women' ",250
2013 ,"'England' ","'Wales' ","'21 and over' ","'Men' ",425
2013 ,"'England' ","'Wales' ","'21 and over' ","'Women' ",470
2013 ,"'Northern Ireland' ","'England' ","'18' ","'Men' ",55
2013 ,"'Northern Ireland' ","'England' ","'18' ","'Women' ",90
2013 ,"'Northern Ireland' ","'England' ","'19' ","'Men' ",25
2013 ,"'Northern Ireland' ","'England' ","'19' ","'Women' ",40
2013 ,"'Northern Ireland' ","'England' ","'20' ","'Men' ",5
2013 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Men' ",20
2013 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Women' ",25
2013 ,"'Northern Ireland' ","'Northern Ireland' ","'17 and under' ","'Men' ",10
2013 ,"'Northern Ireland' ","'Northern Ireland' ","'17 and under' ","'Women' ",5
2013 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Men' ",2835
2013 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Women' ",3205
2013 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Men' ",680
2013 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Women' ",790
2013 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Men' ",385
2013 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Women' ",320
2013 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Men' ",770
2013 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Women' ",1015
2013 ,"'Northern Ireland' ","'Scotland' ","'18' ","'Women' ",5
2013 ,"'Northern Ireland' ","'Scotland' ","'21 and over' ","'Men' ",5
2013 ,"'Northern Ireland' ","'Scotland' ","'21 and over' ","'Women' ",5
2013 ,"'Scotland' ","'England' ","'17 and under' ","'Men' ",5
2013 ,"'Scotland' ","'England' ","'17 and under' ","'Women' ",10
2013 ,"'Scotland' ","'England' ","'18' ","'Men' ",1145
2013 ,"'Scotland' ","'England' ","'18' ","'Women' ",1585
2013 ,"'Scotland' ","'England' ","'19' ","'Men' ",370
2013 ,"'Scotland' ","'England' ","'19' ","'Women' ",485
2013 ,"'Scotland' ","'England' ","'20' ","'Men' ",80
2013 ,"'Scotland' ","'England' ","'20' ","'Women' ",100
2013 ,"'Scotland' ","'England' ","'21 and over' ","'Men' ",170
2013 ,"'Scotland' ","'England' ","'21 and over' ","'Women' ",155
2013 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Men' ",285
2013 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Women' ",445
2013 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Men' ",65
2013 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Women' ",100
2013 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Men' ",25
2013 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Women' ",20
2013 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Men' ",35
2013 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Women' ",40
2013 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ",190
2013 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ",285
2013 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ",5935
2013 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ",7970
2013 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ",1640
2013 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ",2170
2013 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ",1210
2013 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ",1465
2013 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ",3805
2013 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ",5180
2013 ,"'Scotland' ","'Wales' ","'18' ","'Men' ",30
2013 ,"'Scotland' ","'Wales' ","'18' ","'Women' ",30
2013 ,"'Scotland' ","'Wales' ","'19' ","'Men' ",10
2013 ,"'Scotland' ","'Wales' ","'19' ","'Women' ",10
2013 ,"'Scotland' ","'Wales' ","'20' ","'Women' ",5
2013 ,"'Scotland' ","'Wales' ","'21 and over' ","'Men' ",10
2013 ,"'Scotland' ","'Wales' ","'21 and over' ","'Women' ",5
2013 ,"'Wales' ","'England' ","'17 and under' ","'Men' ",5
2013 ,"'Wales' ","'England' ","'17 and under' ","'Women' ",15
2013 ,"'Wales' ","'England' ","'18' ","'Men' ",3160
2013 ,"'Wales' ","'England' ","'18' ","'Women' ",3370
2013 ,"'Wales' ","'England' ","'19' ","'Men' ",1345
2013 ,"'Wales' ","'England' ","'19' ","'Women' ",1035
2013 ,"'Wales' ","'England' ","'20' ","'Men' ",305
2013 ,"'Wales' ","'England' ","'20' ","'Women' ",230
2013 ,"'Wales' ","'England' ","'21 and over' ","'Men' ",580
2013 ,"'Wales' ","'England' ","'21 and over' ","'Women' ",385
2013 ,"'Wales' ","'Northern Ireland' ","'18' ","'Men' ",40
2013 ,"'Wales' ","'Northern Ireland' ","'18' ","'Women' ",55
2013 ,"'Wales' ","'Northern Ireland' ","'19' ","'Men' ",10
2013 ,"'Wales' ","'Northern Ireland' ","'19' ","'Women' ",20
2013 ,"'Wales' ","'Northern Ireland' ","'20' ","'Men' ",15
2013 ,"'Wales' ","'Northern Ireland' ","'20' ","'Women' ",5
2013 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Men' ",10
2013 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Women' ",5
2013 ,"'Wales' ","'Scotland' ","'18' ","'Men' ",10
2013 ,"'Wales' ","'Scotland' ","'18' ","'Women' ",15
2013 ,"'Wales' ","'Scotland' ","'19' ","'Men' ",5
2013 ,"'Wales' ","'Scotland' ","'19' ","'Women' ",5
2013 ,"'Wales' ","'Scotland' ","'20' ","'Men' ",5
2013 ,"'Wales' ","'Scotland' ","'21 and over' ","'Men' ",15
2013 ,"'Wales' ","'Scotland' ","'21 and over' ","'Women' ",15
2013 ,"'Wales' ","'Wales' ","'17 and under' ","'Men' ",10
2013 ,"'Wales' ","'Wales' ","'17 and under' ","'Women' ",10
2013 ,"'Wales' ","'Wales' ","'18' ","'Men' ",2360
2013 ,"'Wales' ","'Wales' ","'18' ","'Women' ",3040
2013 ,"'Wales' ","'Wales' ","'19' ","'Men' ",1015
2013 ,"'Wales' ","'Wales' ","'19' ","'Women' ",1115
2013 ,"'Wales' ","'Wales' ","'20' ","'Men' ",450
2013 ,"'Wales' ","'Wales' ","'20' ","'Women' ",505
2013 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ",1410
2013 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ",2270
2014 ,"'England' ","'England' ","'17 and under' ","'Men' ",340
2014 ,"'England' ","'England' ","'17 and under' ","'Women' ",420
2014 ,"'England' ","'England' ","'18' ","'Men' ",80995
2014 ,"'England' ","'England' ","'18' ","'Women' ",100625
2014 ,"'England' ","'England' ","'19' ","'Men' ",35635
2014 ,"'England' ","'England' ","'19' ","'Women' ",40105
2014 ,"'England' ","'England' ","'20' ","'Men' ",13295
2014 ,"'England' ","'England' ","'20' ","'Women' ",14235
2014 ,"'England' ","'England' ","'21 and over' ","'Men' ",31420
2014 ,"'England' ","'England' ","'21 and over' ","'Women' ",49410
2014 ,"'England' ","'Northern Ireland' ","'17 and under' ","'Men' ",5
2014 ,"'England' ","'Northern Ireland' ","'17 and under' ","'Women' ",5
2014 ,"'England' ","'Northern Ireland' ","'18' ","'Men' ",745
2014 ,"'England' ","'Northern Ireland' ","'18' ","'Women' ",1150
2014 ,"'England' ","'Northern Ireland' ","'19' ","'Men' ",345
2014 ,"'England' ","'Northern Ireland' ","'19' ","'Women' ",365
2014 ,"'England' ","'Northern Ireland' ","'20' ","'Men' ",165
2014 ,"'England' ","'Northern Ireland' ","'20' ","'Women' ",185
2014 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Men' ",300
2014 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Women' ",215
2014 ,"'England' ","'Scotland' ","'17 and under' ","'Men' ",5
2014 ,"'England' ","'Scotland' ","'17 and under' ","'Women' ",5
2014 ,"'England' ","'Scotland' ","'18' ","'Men' ",265
2014 ,"'England' ","'Scotland' ","'18' ","'Women' ",310
2014 ,"'England' ","'Scotland' ","'19' ","'Men' ",150
2014 ,"'England' ","'Scotland' ","'19' ","'Women' ",180
2014 ,"'England' ","'Scotland' ","'20' ","'Men' ",65
2014 ,"'England' ","'Scotland' ","'20' ","'Women' ",85
2014 ,"'England' ","'Scotland' ","'21 and over' ","'Men' ",200
2014 ,"'England' ","'Scotland' ","'21 and over' ","'Women' ",260
2014 ,"'England' ","'Wales' ","'17 and under' ","'Men' ",5
2014 ,"'England' ","'Wales' ","'17 and under' ","'Women' ",10
2014 ,"'England' ","'Wales' ","'18' ","'Men' ",2070
2014 ,"'England' ","'Wales' ","'18' ","'Women' ",2720
2014 ,"'England' ","'Wales' ","'19' ","'Men' ",755
2014 ,"'England' ","'Wales' ","'19' ","'Women' ",995
2014 ,"'England' ","'Wales' ","'20' ","'Men' ",260
2014 ,"'England' ","'Wales' ","'20' ","'Women' ",275
2014 ,"'England' ","'Wales' ","'21 and over' ","'Men' ",450
2014 ,"'England' ","'Wales' ","'21 and over' ","'Women' ",540
2014 ,"'Northern Ireland' ","'England' ","'18' ","'Men' ",55
2014 ,"'Northern Ireland' ","'England' ","'18' ","'Women' ",100
2014 ,"'Northern Ireland' ","'England' ","'19' ","'Men' ",25
2014 ,"'Northern Ireland' ","'England' ","'19' ","'Women' ",30
2014 ,"'Northern Ireland' ","'England' ","'20' ","'Men' ",5
2014 ,"'Northern Ireland' ","'England' ","'20' ","'Women' ",10
2014 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Men' ",275
2014 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Women' ",170
2014 ,"'Northern Ireland' ","'Northern Ireland' ","'17 and under' ","'Men' ",5
2014 ,"'Northern Ireland' ","'Northern Ireland' ","'17 and under' ","'Women' ",10
2014 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Men' ",2690
2014 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Women' ",3110
2014 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Men' ",705
2014 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Women' ",750
2014 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Men' ",410
2014 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Women' ",355
2014 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Men' ",785
2014 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Women' ",1035
2014 ,"'Northern Ireland' ","'Scotland' ","'18' ","'Women' ",10
2014 ,"'Northern Ireland' ","'Wales' ","'18' ","'Women' ",5
2014 ,"'Scotland' ","'England' ","'17 and under' ","'Men' ",10
2014 ,"'Scotland' ","'England' ","'17 and under' ","'Women' ",20
2014 ,"'Scotland' ","'England' ","'18' ","'Men' ",1300
2014 ,"'Scotland' ","'England' ","'18' ","'Women' ",1850
2014 ,"'Scotland' ","'England' ","'19' ","'Men' ",440
2014 ,"'Scotland' ","'England' ","'19' ","'Women' ",530
2014 ,"'Scotland' ","'England' ","'20' ","'Men' ",95
2014 ,"'Scotland' ","'England' ","'20' ","'Women' ",90
2014 ,"'Scotland' ","'England' ","'21 and over' ","'Men' ",160
2014 ,"'Scotland' ","'England' ","'21 and over' ","'Women' ",180
2014 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Men' ",250
2014 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Women' ",410
2014 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Men' ",50
2014 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Women' ",100
2014 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Men' ",20
2014 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Women' ",45
2014 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Men' ",40
2014 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Women' ",55
2014 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ",135
2014 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ",220
2014 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ",5725
2014 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ",7955
2014 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ",1535
2014 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ",2125
2014 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ",1135
2014 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ",1400
2014 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ",3440
2014 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ",5045
2014 ,"'Scotland' ","'Wales' ","'18' ","'Men' ",30
2014 ,"'Scotland' ","'Wales' ","'18' ","'Women' ",35
2014 ,"'Scotland' ","'Wales' ","'19' ","'Men' ",10
2014 ,"'Scotland' ","'Wales' ","'19' ","'Women' ",15
2014 ,"'Scotland' ","'Wales' ","'20' ","'Women' ",5
2014 ,"'Scotland' ","'Wales' ","'21 and over' ","'Men' ",10
2014 ,"'Scotland' ","'Wales' ","'21 and over' ","'Women' ",10
2014 ,"'Wales' ","'England' ","'17 and under' ","'Men' ",5
2014 ,"'Wales' ","'England' ","'17 and under' ","'Women' ",10
2014 ,"'Wales' ","'England' ","'18' ","'Men' ",3350
2014 ,"'Wales' ","'England' ","'18' ","'Women' ",3400
2014 ,"'Wales' ","'England' ","'19' ","'Men' ",1275
2014 ,"'Wales' ","'England' ","'19' ","'Women' ",1065
2014 ,"'Wales' ","'England' ","'20' ","'Men' ",330
2014 ,"'Wales' ","'England' ","'20' ","'Women' ",260
2014 ,"'Wales' ","'England' ","'21 and over' ","'Men' ",560
2014 ,"'Wales' ","'England' ","'21 and over' ","'Women' ",420
