2007 ,"'H5 - Naval Architecture' ","'EU (excluding UK)' ",90
2007 ,"'H5 - Naval Architecture' ","'Not EU' ",105
2007 ,"'H6 - Electronic and Electrical Engineering' ","'UK' ",13785
2007 ,"'H6 - Electronic and Electrical Engineering' ","'EU (excluding UK)' ",1840
2007 ,"'H6 - Electronic and Electrical Engineering' ","'Not EU' ",8015
2007 ,"'H7 - Production and Manufacturing Engineering' ","'UK' ",3155
2007 ,"'H7 - Production and Manufacturing Engineering' ","'EU (excluding UK)' ",170
2007 ,"'H7 - Production and Manufacturing Engineering' ","'Not EU' ",475
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'UK' ",5150
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'EU (excluding UK)' ",455
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'Not EU' ",2840
2007 ,"'H9 - Others in Engineering' ","'UK' ",10
2007 ,"'H9 - Others in Engineering' ","'Not EU' ",5
2007 ,"'HH - Combinations within Engineering' ","'UK' ",2575
2007 ,"'HH - Combinations within Engineering' ","'EU (excluding UK)' ",370
2007 ,"'HH - Combinations within Engineering' ","'Not EU' ",885
2007 ,"'I1 - Computer Science' ","'UK' ",44985
2007 ,"'I1 - Computer Science' ","'EU (excluding UK)' ",3370
2007 ,"'I1 - Computer Science' ","'Not EU' ",5255
2007 ,"'I2 - Information Systems' ","'UK' ",12105
2007 ,"'I2 - Information Systems' ","'EU (excluding UK)' ",455
2007 ,"'I2 - Information Systems' ","'Not EU' ",1405
2007 ,"'I3 - Software Engineering' ","'UK' ",5405
2007 ,"'I3 - Software Engineering' ","'EU (excluding UK)' ",280
2007 ,"'I3 - Software Engineering' ","'Not EU' ",630
2007 ,"'I4 - Artificial Intelligence' ","'UK' ",320
2007 ,"'I4 - Artificial Intelligence' ","'EU (excluding UK)' ",50
2007 ,"'I4 - Artificial Intelligence' ","'Not EU' ",70
2007 ,"'I9 - Others in Computer Sciences' ","'UK' ",50
2007 ,"'I9 - Others in Computer Sciences' ","'EU (excluding UK)' ",5
2007 ,"'I9 - Others in Computer Sciences' ","'Not EU' ",10
2007 ,"'II - Combinations in Computer Sciences' ","'UK' ",4610
2007 ,"'II - Combinations in Computer Sciences' ","'EU (excluding UK)' ",230
2007 ,"'II - Combinations in Computer Sciences' ","'Not EU' ",485
2007 ,"'J0 - Technologies: any area of study' ","'UK' ",10
2007 ,"'J1 - Minerals Technology' ","'UK' ",90
2007 ,"'J1 - Minerals Technology' ","'EU (excluding UK)' ",5
2007 ,"'J1 - Minerals Technology' ","'Not EU' ",50
2007 ,"'J2 - Metallurgy' ","'UK' ",15
2007 ,"'J2 - Metallurgy' ","'Not EU' ",5
2007 ,"'J4 - Polymers and Textiles' ","'UK' ",815
2007 ,"'J4 - Polymers and Textiles' ","'EU (excluding UK)' ",25
2007 ,"'J4 - Polymers and Textiles' ","'Not EU' ",55
2007 ,"'J5 - Materials Technology not otherwise spec' ","'UK' ",735
2007 ,"'J5 - Materials Technology not otherwise spec' ","'EU (excluding UK)' ",100
2007 ,"'J5 - Materials Technology not otherwise spec' ","'Not EU' ",205
2007 ,"'J6 - Maritime Technology' ","'UK' ",400
2007 ,"'J6 - Maritime Technology' ","'EU (excluding UK)' ",90
2007 ,"'J6 - Maritime Technology' ","'Not EU' ",120
2007 ,"'J7 - Biotechnology' ","'UK' ",345
2007 ,"'J7 - Biotechnology' ","'EU (excluding UK)' ",180
2007 ,"'J7 - Biotechnology' ","'Not EU' ",340
2007 ,"'J9 - Others in Technology' ","'UK' ",6675
2007 ,"'J9 - Others in Technology' ","'EU (excluding UK)' ",310
2007 ,"'J9 - Others in Technology' ","'Not EU' ",175
2007 ,"'JJ - Combinations within Technology' ","'UK' ",5
2007 ,"'JJ - Combinations within Technology' ","'Not EU' ",15
2007 ,"'K1 - Architecture' ","'UK' ",19600
2007 ,"'K1 - Architecture' ","'EU (excluding UK)' ",4190
2007 ,"'K1 - Architecture' ","'Not EU' ",3430
2007 ,"'K2 - Building' ","'UK' ",15295
2007 ,"'K2 - Building' ","'EU (excluding UK)' ",885
2007 ,"'K2 - Building' ","'Not EU' ",930
2007 ,"'K3 - Landscape & Garden Design' ","'UK' ",545
2007 ,"'K3 - Landscape & Garden Design' ","'EU (excluding UK)' ",75
2007 ,"'K3 - Landscape & Garden Design' ","'Not EU' ",40
2007 ,"'K4 - Planning (Urban,Rural and Regional)' ","'UK' ",4135
2007 ,"'K4 - Planning (Urban,Rural and Regional)' ","'EU (excluding UK)' ",155
2007 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Not EU' ",275
2007 ,"'K9 - Others in Architecture,Build & Plan' ","'UK' ",60
2007 ,"'KK - Combinations within Architecture,Build & Plan' ","'UK' ",1165
2007 ,"'KK - Combinations within Architecture,Build & Plan' ","'EU (excluding UK)' ",85
2007 ,"'KK - Combinations within Architecture,Build & Plan' ","'Not EU' ",60
2007 ,"'L0 - Social Studies: any area of study' ","'UK' ",125
2007 ,"'L0 - Social Studies: any area of study' ","'EU (excluding UK)' ",5
2007 ,"'L1 - Economics' ","'UK' ",25175
2007 ,"'L1 - Economics' ","'EU (excluding UK)' ",4280
2007 ,"'L1 - Economics' ","'Not EU' ",10155
2007 ,"'L2 - Politics' ","'UK' ",19420
2007 ,"'L2 - Politics' ","'EU (excluding UK)' ",3565
2007 ,"'L2 - Politics' ","'Not EU' ",3265
2007 ,"'L3 - Sociology' ","'UK' ",20650
2007 ,"'L3 - Sociology' ","'EU (excluding UK)' ",600
2007 ,"'L3 - Sociology' ","'Not EU' ",870
2007 ,"'L4 - Social Policy' ","'UK' ",4375
2007 ,"'L4 - Social Policy' ","'EU (excluding UK)' ",80
2007 ,"'L4 - Social Policy' ","'Not EU' ",200
2007 ,"'L5 - Social Work' ","'UK' ",56995
2007 ,"'L5 - Social Work' ","'EU (excluding UK)' ",870
2007 ,"'L5 - Social Work' ","'Not EU' ",1645
2007 ,"'L6 - Anthropology' ","'UK' ",3200
2007 ,"'L6 - Anthropology' ","'EU (excluding UK)' ",255
2007 ,"'L6 - Anthropology' ","'Not EU' ",240
2007 ,"'L7 - Human and Social Geography' ","'UK' ",13985
2007 ,"'L7 - Human and Social Geography' ","'EU (excluding UK)' ",230
2007 ,"'L7 - Human and Social Geography' ","'Not EU' ",320
2007 ,"'L9 - Others in Social Studies' ","'UK' ",1900
2007 ,"'L9 - Others in Social Studies' ","'EU (excluding UK)' ",165
2007 ,"'L9 - Others in Social Studies' ","'Not EU' ",155
2007 ,"'LL - Combinations within Social Studies' ","'UK' ",13000
2007 ,"'LL - Combinations within Social Studies' ","'EU (excluding UK)' ",2520
2007 ,"'LL - Combinations within Social Studies' ","'Not EU' ",2750
2007 ,"'M0 - Law: any area of study' ","'UK' ",5
2007 ,"'M1 - Law by Area' ","'UK' ",72980
2007 ,"'M1 - Law by Area' ","'EU (excluding UK)' ",6295
2007 ,"'M1 - Law by Area' ","'Not EU' ",13705
2007 ,"'M2 - Law by Topic' ","'UK' ",4555
2007 ,"'M2 - Law by Topic' ","'EU (excluding UK)' ",120
2007 ,"'M2 - Law by Topic' ","'Not EU' ",225
2007 ,"'M9 - Others in Law' ","'UK' ",9595
2007 ,"'M9 - Others in Law' ","'EU (excluding UK)' ",195
2007 ,"'M9 - Others in Law' ","'Not EU' ",255
2007 ,"'MM - Combinations within Law' ","'UK' ",2560
2007 ,"'MM - Combinations within Law' ","'EU (excluding UK)' ",80
2007 ,"'MM - Combinations within Law' ","'Not EU' ",95
2007 ,"'N0 - Business & Admin studies: any area' ","'UK' ",35
2007 ,"'N0 - Business & Admin studies: any area' ","'EU (excluding UK)' ",15
2007 ,"'N0 - Business & Admin studies: any area' ","'Not EU' ",75
2007 ,"'N1 - Business studies' ","'UK' ",42745
2007 ,"'N1 - Business studies' ","'EU (excluding UK)' ",4900
2007 ,"'N1 - Business studies' ","'Not EU' ",7635
2007 ,"'N2 - Management studies' ","'UK' ",42995
2007 ,"'N2 - Management studies' ","'EU (excluding UK)' ",6300
2007 ,"'N2 - Management studies' ","'Not EU' ",13350
2007 ,"'N3 - Finance' ","'UK' ",4175
2007 ,"'N3 - Finance' ","'EU (excluding UK)' ",590
2007 ,"'N3 - Finance' ","'Not EU' ",2490
2007 ,"'N4 - Accounting' ","'UK' ",23625
2007 ,"'N4 - Accounting' ","'EU (excluding UK)' ",1475
2007 ,"'N4 - Accounting' ","'Not EU' ",5815
2007 ,"'N5 - Marketing' ","'UK' ",16015
2007 ,"'N5 - Marketing' ","'EU (excluding UK)' ",1365
2007 ,"'N5 - Marketing' ","'Not EU' ",1745
2007 ,"'N6 - Human Resource Management' ","'UK' ",2845
2007 ,"'N6 - Human Resource Management' ","'EU (excluding UK)' ",225
2007 ,"'N6 - Human Resource Management' ","'Not EU' ",535
2007 ,"'N7 - Office Skills' ","'UK' ",35
2007 ,"'N7 - Office Skills' ","'EU (excluding UK)' ",15
2007 ,"'N7 - Office Skills' ","'Not EU' ",15
2007 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'UK' ",29120
2007 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'EU (excluding UK)' ",3015
2007 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Not EU' ",2465
2007 ,"'N9 - Others in Business & Admin Studies' ","'UK' ",1810
2007 ,"'N9 - Others in Business & Admin Studies' ","'EU (excluding UK)' ",200
2007 ,"'N9 - Others in Business & Admin Studies' ","'Not EU' ",320
2007 ,"'NN - Combinations within Business & Admin Studies' ","'UK' ",45720
2007 ,"'NN - Combinations within Business & Admin Studies' ","'EU (excluding UK)' ",4360
2007 ,"'NN - Combinations within Business & Admin Studies' ","'Not EU' ",13955
2007 ,"'P1 - Information Services' ","'UK' ",335
2007 ,"'P1 - Information Services' ","'EU (excluding UK)' ",50
2007 ,"'P1 - Information Services' ","'Not EU' ",155
2007 ,"'P2 - Publicity studies' ","'UK' ",1590
2007 ,"'P2 - Publicity studies' ","'EU (excluding UK)' ",215
2007 ,"'P2 - Publicity studies' ","'Not EU' ",110
2007 ,"'P3 - Media studies' ","'UK' ",23360
2007 ,"'P3 - Media studies' ","'EU (excluding UK)' ",1185
2007 ,"'P3 - Media studies' ","'Not EU' ",1140
2007 ,"'P4 - Publishing' ","'UK' ",195
2007 ,"'P4 - Publishing' ","'EU (excluding UK)' ",45
2007 ,"'P4 - Publishing' ","'Not EU' ",25
2007 ,"'P5 - Journalism' ","'UK' ",10575
2007 ,"'P5 - Journalism' ","'EU (excluding UK)' ",440
2007 ,"'P5 - Journalism' ","'Not EU' ",430
2007 ,"'P9 - Others in Mass Comms & Documentation' ","'UK' ",2965
2007 ,"'P9 - Others in Mass Comms & Documentation' ","'EU (excluding UK)' ",350
2007 ,"'P9 - Others in Mass Comms & Documentation' ","'Not EU' ",460
2007 ,"'PP - Combinations within Mass Comms & Documentation' ","'UK' ",6165
2007 ,"'PP - Combinations within Mass Comms & Documentation' ","'EU (excluding UK)' ",560
2007 ,"'PP - Combinations within Mass Comms & Documentation' ","'Not EU' ",415
2007 ,"'Q1 - Linguistics' ","'UK' ",1705
2007 ,"'Q1 - Linguistics' ","'EU (excluding UK)' ",95
2007 ,"'Q1 - Linguistics' ","'Not EU' ",95
2007 ,"'Q2 - Comparative Literary studies' ","'UK' ",515
2007 ,"'Q2 - Comparative Literary studies' ","'EU (excluding UK)' ",50
2007 ,"'Q2 - Comparative Literary studies' ","'Not EU' ",20
2007 ,"'Q3 - English studies' ","'UK' ",51115
2007 ,"'Q3 - English studies' ","'EU (excluding UK)' ",1630
2007 ,"'Q3 - English studies' ","'Not EU' ",1480
2007 ,"'Q4 - Ancient Language studies' ","'UK' ",45
2007 ,"'Q4 - Ancient Language studies' ","'EU (excluding UK)' ",15
2007 ,"'Q4 - Ancient Language studies' ","'Not EU' ",5
2007 ,"'Q5 - Celtic studies' ","'UK' ",640
2007 ,"'Q5 - Celtic studies' ","'EU (excluding UK)' ",45
2007 ,"'Q5 - Celtic studies' ","'Not EU' ",15
2007 ,"'Q6 - Latin studies' ","'UK' ",45
2007 ,"'Q6 - Latin studies' ","'EU (excluding UK)' ",5
2007 ,"'Q6 - Latin studies' ","'Not EU' ",5
2007 ,"'Q7 - Classical Greek studies' ","'UK' ",25
2007 ,"'Q7 - Classical Greek studies' ","'EU (excluding UK)' ",5
2007 ,"'Q8 - Classical studies' ","'UK' ",5290
2007 ,"'Q8 - Classical studies' ","'EU (excluding UK)' ",100
2007 ,"'Q8 - Classical studies' ","'Not EU' ",110
2007 ,"'Q9 - Others in Linguistics,Classics & related' ","'UK' ",270
2007 ,"'Q9 - Others in Linguistics,Classics & related' ","'EU (excluding UK)' ",50
2007 ,"'Q9 - Others in Linguistics,Classics & related' ","'Not EU' ",35
2007 ,"'QQ - Combinations within Linguistics,Classics & related' ","'UK' ",4940
2007 ,"'QQ - Combinations within Linguistics,Classics & related' ","'EU (excluding UK)' ",240
2007 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Not EU' ",195
2007 ,"'R0 - European Langs,Lit & related: any area' ","'UK' ",535
2007 ,"'R0 - European Langs,Lit & related: any area' ","'EU (excluding UK)' ",65
2007 ,"'R0 - European Langs,Lit & related: any area' ","'Not EU' ",30
2007 ,"'R1 - French studies' ","'UK' ",3820
2007 ,"'R1 - French studies' ","'EU (excluding UK)' ",160
2007 ,"'R1 - French studies' ","'Not EU' ",85
2007 ,"'R2 - German studies' ","'UK' ",1380
2007 ,"'R2 - German studies' ","'EU (excluding UK)' ",70
2007 ,"'R2 - German studies' ","'Not EU' ",35
2007 ,"'R3 - Italian studies' ","'UK' ",310
2007 ,"'R3 - Italian studies' ","'EU (excluding UK)' ",60
2007 ,"'R3 - Italian studies' ","'Not EU' ",20
2007 ,"'R4 - Spanish studies' ","'UK' ",1765
2007 ,"'R4 - Spanish studies' ","'EU (excluding UK)' ",130
2007 ,"'R4 - Spanish studies' ","'Not EU' ",35
2007 ,"'R6 - Scandinavian studies' ","'UK' ",45
2007 ,"'R6 - Scandinavian studies' ","'EU (excluding UK)' ",25
2007 ,"'R6 - Scandinavian studies' ","'Not EU' ",5
2007 ,"'R7 - Russian and East European studies' ","'UK' ",380
2007 ,"'R7 - Russian and East European studies' ","'EU (excluding UK)' ",70
2007 ,"'R7 - Russian and East European studies' ","'Not EU' ",35
2007 ,"'R8 - European studies' ","'UK' ",5
2007 ,"'R8 - European studies' ","'EU (excluding UK)' ",5
2007 ,"'R9 - Others in European Langs,Lit and related' ","'UK' ",3670
2007 ,"'R9 - Others in European Langs,Lit and related' ","'EU (excluding UK)' ",780
2007 ,"'R9 - Others in European Langs,Lit and related' ","'Not EU' ",175
2007 ,"'RR - Combinations within European Langs,Lit and related' ","'UK' ",10445
2007 ,"'RR - Combinations within European Langs,Lit and related' ","'EU (excluding UK)' ",595
2007 ,"'RR - Combinations within European Langs,Lit and related' ","'Not EU' ",170
2007 ,"'T1 - Chinese studies' ","'UK' ",680
2007 ,"'T1 - Chinese studies' ","'EU (excluding UK)' ",90
2007 ,"'T1 - Chinese studies' ","'Not EU' ",45
2007 ,"'T2 - Japanese studies' ","'UK' ",950
2007 ,"'T2 - Japanese studies' ","'EU (excluding UK)' ",115
2007 ,"'T2 - Japanese studies' ","'Not EU' ",55
2007 ,"'T3 - South Asian studies' ","'UK' ",65
2007 ,"'T3 - South Asian studies' ","'EU (excluding UK)' ",15
2007 ,"'T3 - South Asian studies' ","'Not EU' ",5
2007 ,"'T4 - Other Asian studies' ","'UK' ",20
2007 ,"'T5 - African studies' ","'UK' ",55
2007 ,"'T5 - African studies' ","'EU (excluding UK)' ",10
2007 ,"'T5 - African studies' ","'Not EU' ",5
2007 ,"'T6 - Modern Middle Eastern studies' ","'UK' ",595
2007 ,"'T6 - Modern Middle Eastern studies' ","'EU (excluding UK)' ",80
2007 ,"'T6 - Modern Middle Eastern studies' ","'Not EU' ",55
2007 ,"'T7 - American studies' ","'UK' ",2380
2007 ,"'T7 - American studies' ","'EU (excluding UK)' ",80
2007 ,"'T7 - American studies' ","'Not EU' ",45
2007 ,"'T9 - Others in non-European Langs, Lit & related' ","'UK' ",2975
2007 ,"'T9 - Others in non-European Langs, Lit & related' ","'EU (excluding UK)' ",195
2007 ,"'T9 - Others in non-European Langs, Lit & related' ","'Not EU' ",90
2007 ,"'TT - Combinations within non-European Langs & related' ","'UK' ",275
