"Statistic:   Number of Applicants"
"Variables:   Ethnic Group (Summary Level) , Age Band , Sex , Applicant Domicile (High Level) , Cycle Year"
"Coverage:   Applied before June deadline and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR2_023_06.pdf"
 
Cycle Year,Ethnic Group (Summary Level) , Age Band , Sex , Applicant Domicile (High Level),Number of Applicants,
2006 ,"'Asian' ","'17 and under' ","'Men' ","'England' ",100
2006 ,"'Asian' ","'17 and under' ","'Men' ","'Scotland' ",35
2006 ,"'Asian' ","'17 and under' ","'Women' ","'England' ",85
2006 ,"'Asian' ","'17 and under' ","'Women' ","'Scotland' ",25
2006 ,"'Asian' ","'18' ","'Men' ","'England' ",8985
2006 ,"'Asian' ","'18' ","'Men' ","'Northern Ireland' ",30
2006 ,"'Asian' ","'18' ","'Men' ","'Scotland' ",275
2006 ,"'Asian' ","'18' ","'Men' ","'Wales' ",115
2006 ,"'Asian' ","'18' ","'Women' ","'England' ",10540
2006 ,"'Asian' ","'18' ","'Women' ","'Northern Ireland' ",35
2006 ,"'Asian' ","'18' ","'Women' ","'Scotland' ",315
2006 ,"'Asian' ","'18' ","'Women' ","'Wales' ",145
2006 ,"'Asian' ","'19' ","'Men' ","'England' ",4970
2006 ,"'Asian' ","'19' ","'Men' ","'Northern Ireland' ",10
2006 ,"'Asian' ","'19' ","'Men' ","'Scotland' ",80
2006 ,"'Asian' ","'19' ","'Men' ","'Wales' ",70
2006 ,"'Asian' ","'19' ","'Women' ","'England' ",4345
2006 ,"'Asian' ","'19' ","'Women' ","'Northern Ireland' ",5
2006 ,"'Asian' ","'19' ","'Women' ","'Scotland' ",80
2006 ,"'Asian' ","'19' ","'Women' ","'Wales' ",60
2006 ,"'Asian' ","'20' ","'Men' ","'England' ",1655
2006 ,"'Asian' ","'20' ","'Men' ","'Northern Ireland' ",10
2006 ,"'Asian' ","'20' ","'Men' ","'Scotland' ",70
2006 ,"'Asian' ","'20' ","'Men' ","'Wales' ",25
2006 ,"'Asian' ","'20' ","'Women' ","'England' ",1315
2006 ,"'Asian' ","'20' ","'Women' ","'Northern Ireland' ",5
2006 ,"'Asian' ","'20' ","'Women' ","'Scotland' ",55
2006 ,"'Asian' ","'20' ","'Women' ","'Wales' ",20
2006 ,"'Asian' ","'21 and over' ","'Men' ","'England' ",2830
2006 ,"'Asian' ","'21 and over' ","'Men' ","'Northern Ireland' ",10
2006 ,"'Asian' ","'21 and over' ","'Men' ","'Scotland' ",160
2006 ,"'Asian' ","'21 and over' ","'Men' ","'Wales' ",40
2006 ,"'Asian' ","'21 and over' ","'Women' ","'England' ",2995
2006 ,"'Asian' ","'21 and over' ","'Women' ","'Northern Ireland' ",15
2006 ,"'Asian' ","'21 and over' ","'Women' ","'Scotland' ",155
2006 ,"'Asian' ","'21 and over' ","'Women' ","'Wales' ",65
2006 ,"'Black' ","'17 and under' ","'Men' ","'England' ",45
2006 ,"'Black' ","'17 and under' ","'Women' ","'England' ",55
2006 ,"'Black' ","'17 and under' ","'Women' ","'Scotland' ",5
2006 ,"'Black' ","'18' ","'Men' ","'England' ",2155
2006 ,"'Black' ","'18' ","'Men' ","'Scotland' ",25
2006 ,"'Black' ","'18' ","'Men' ","'Wales' ",15
2006 ,"'Black' ","'18' ","'Women' ","'England' ",3640
2006 ,"'Black' ","'18' ","'Women' ","'Northern Ireland' ",5
2006 ,"'Black' ","'18' ","'Women' ","'Scotland' ",20
2006 ,"'Black' ","'18' ","'Women' ","'Wales' ",20
2006 ,"'Black' ","'19' ","'Men' ","'England' ",1725
2006 ,"'Black' ","'19' ","'Men' ","'Scotland' ",15
2006 ,"'Black' ","'19' ","'Men' ","'Wales' ",10
2006 ,"'Black' ","'19' ","'Women' ","'England' ",2200
2006 ,"'Black' ","'19' ","'Women' ","'Scotland' ",10
2006 ,"'Black' ","'19' ","'Women' ","'Wales' ",15
2006 ,"'Black' ","'20' ","'Men' ","'England' ",995
2006 ,"'Black' ","'20' ","'Men' ","'Scotland' ",10
2006 ,"'Black' ","'20' ","'Men' ","'Wales' ",5
2006 ,"'Black' ","'20' ","'Women' ","'England' ",1175
2006 ,"'Black' ","'20' ","'Women' ","'Scotland' ",5
2006 ,"'Black' ","'20' ","'Women' ","'Wales' ",5
2006 ,"'Black' ","'21 and over' ","'Men' ","'England' ",3855
2006 ,"'Black' ","'21 and over' ","'Men' ","'Northern Ireland' ",5
2006 ,"'Black' ","'21 and over' ","'Men' ","'Scotland' ",70
2006 ,"'Black' ","'21 and over' ","'Men' ","'Wales' ",40
2006 ,"'Black' ","'21 and over' ","'Women' ","'England' ",5665
2006 ,"'Black' ","'21 and over' ","'Women' ","'Northern Ireland' ",10
2006 ,"'Black' ","'21 and over' ","'Women' ","'Scotland' ",95
2006 ,"'Black' ","'21 and over' ","'Women' ","'Wales' ",50
2006 ,"'Mixed' ","'17 and under' ","'Men' ","'England' ",30
2006 ,"'Mixed' ","'17 and under' ","'Men' ","'Scotland' ",5
2006 ,"'Mixed' ","'17 and under' ","'Women' ","'England' ",40
2006 ,"'Mixed' ","'17 and under' ","'Women' ","'Scotland' ",10
2006 ,"'Mixed' ","'18' ","'Men' ","'England' ",2290
2006 ,"'Mixed' ","'18' ","'Men' ","'Northern Ireland' ",20
2006 ,"'Mixed' ","'18' ","'Men' ","'Scotland' ",95
2006 ,"'Mixed' ","'18' ","'Men' ","'Wales' ",75
2006 ,"'Mixed' ","'18' ","'Women' ","'England' ",3020
2006 ,"'Mixed' ","'18' ","'Women' ","'Northern Ireland' ",30
2006 ,"'Mixed' ","'18' ","'Women' ","'Scotland' ",100
2006 ,"'Mixed' ","'18' ","'Women' ","'Wales' ",80
2006 ,"'Mixed' ","'19' ","'Men' ","'England' ",860
2006 ,"'Mixed' ","'19' ","'Men' ","'Northern Ireland' ",10
2006 ,"'Mixed' ","'19' ","'Men' ","'Scotland' ",25
2006 ,"'Mixed' ","'19' ","'Men' ","'Wales' ",20
2006 ,"'Mixed' ","'19' ","'Women' ","'England' ",1110
2006 ,"'Mixed' ","'19' ","'Women' ","'Northern Ireland' ",10
2006 ,"'Mixed' ","'19' ","'Women' ","'Scotland' ",35
2006 ,"'Mixed' ","'19' ","'Women' ","'Wales' ",25
2006 ,"'Mixed' ","'20' ","'Men' ","'England' ",370
2006 ,"'Mixed' ","'20' ","'Men' ","'Scotland' ",15
2006 ,"'Mixed' ","'20' ","'Men' ","'Wales' ",5
2006 ,"'Mixed' ","'20' ","'Women' ","'England' ",430
2006 ,"'Mixed' ","'20' ","'Women' ","'Scotland' ",15
2006 ,"'Mixed' ","'20' ","'Women' ","'Wales' ",15
2006 ,"'Mixed' ","'21 and over' ","'Men' ","'England' ",835
2006 ,"'Mixed' ","'21 and over' ","'Men' ","'Northern Ireland' ",5
2006 ,"'Mixed' ","'21 and over' ","'Men' ","'Scotland' ",50
2006 ,"'Mixed' ","'21 and over' ","'Men' ","'Wales' ",35
2006 ,"'Mixed' ","'21 and over' ","'Women' ","'England' ",1415
2006 ,"'Mixed' ","'21 and over' ","'Women' ","'Northern Ireland' ",20
2006 ,"'Mixed' ","'21 and over' ","'Women' ","'Scotland' ",60
2006 ,"'Mixed' ","'21 and over' ","'Women' ","'Wales' ",45
2006 ,"'White' ","'17 and under' ","'Men' ","'England' ",410
2006 ,"'White' ","'17 and under' ","'Men' ","'Northern Ireland' ",25
2006 ,"'White' ","'17 and under' ","'Men' ","'Scotland' ",405
2006 ,"'White' ","'17 and under' ","'Men' ","'Wales' ",20
2006 ,"'White' ","'17 and under' ","'Women' ","'England' ",435
2006 ,"'White' ","'17 and under' ","'Women' ","'Northern Ireland' ",40
2006 ,"'White' ","'17 and under' ","'Women' ","'Scotland' ",655
2006 ,"'White' ","'17 and under' ","'Women' ","'Wales' ",35
2006 ,"'White' ","'18' ","'Men' ","'England' ",67685
2006 ,"'White' ","'18' ","'Men' ","'Northern Ireland' ",4740
2006 ,"'White' ","'18' ","'Men' ","'Scotland' ",7345
2006 ,"'White' ","'18' ","'Men' ","'Wales' ",4515
2006 ,"'White' ","'18' ","'Women' ","'England' ",84095
2006 ,"'White' ","'18' ","'Women' ","'Northern Ireland' ",6505
2006 ,"'White' ","'18' ","'Women' ","'Scotland' ",9360
2006 ,"'White' ","'18' ","'Women' ","'Wales' ",6120
2006 ,"'White' ","'19' ","'Men' ","'England' ",17045
2006 ,"'White' ","'19' ","'Men' ","'Northern Ireland' ",815
2006 ,"'White' ","'19' ","'Men' ","'Scotland' ",1510
2006 ,"'White' ","'19' ","'Men' ","'Wales' ",1065
2006 ,"'White' ","'19' ","'Women' ","'England' ",21035
2006 ,"'White' ","'19' ","'Women' ","'Northern Ireland' ",1100
2006 ,"'White' ","'19' ","'Women' ","'Scotland' ",1970
2006 ,"'White' ","'19' ","'Women' ","'Wales' ",1550
2006 ,"'White' ","'20' ","'Men' ","'England' ",6625
2006 ,"'White' ","'20' ","'Men' ","'Northern Ireland' ",410
2006 ,"'White' ","'20' ","'Men' ","'Scotland' ",915
2006 ,"'White' ","'20' ","'Men' ","'Wales' ",430
2006 ,"'White' ","'20' ","'Women' ","'England' ",7325
2006 ,"'White' ","'20' ","'Women' ","'Northern Ireland' ",445
2006 ,"'White' ","'20' ","'Women' ","'Scotland' ",1220
2006 ,"'White' ","'20' ","'Women' ","'Wales' ",555
2006 ,"'White' ","'21 and over' ","'Men' ","'England' ",16865
2006 ,"'White' ","'21 and over' ","'Men' ","'Northern Ireland' ",955
2006 ,"'White' ","'21 and over' ","'Men' ","'Scotland' ",3095
2006 ,"'White' ","'21 and over' ","'Men' ","'Wales' ",1230
2006 ,"'White' ","'21 and over' ","'Women' ","'England' ",29255
2006 ,"'White' ","'21 and over' ","'Women' ","'Northern Ireland' ",1550
2006 ,"'White' ","'21 and over' ","'Women' ","'Scotland' ",4380
2006 ,"'White' ","'21 and over' ","'Women' ","'Wales' ",2735
2006 ,"'Other' ","'17 and under' ","'Men' ","'England' ",10
2006 ,"'Other' ","'17 and under' ","'Women' ","'England' ",20
2006 ,"'Other' ","'17 and under' ","'Women' ","'Scotland' ",5
2006 ,"'Other' ","'18' ","'Men' ","'England' ",745
2006 ,"'Other' ","'18' ","'Men' ","'Northern Ireland' ",5
2006 ,"'Other' ","'18' ","'Men' ","'Scotland' ",15
2006 ,"'Other' ","'18' ","'Men' ","'Wales' ",15
2006 ,"'Other' ","'18' ","'Women' ","'England' ",975
2006 ,"'Other' ","'18' ","'Women' ","'Northern Ireland' ",5
2006 ,"'Other' ","'18' ","'Women' ","'Scotland' ",15
2006 ,"'Other' ","'18' ","'Women' ","'Wales' ",15
2006 ,"'Other' ","'19' ","'Men' ","'England' ",440
2006 ,"'Other' ","'19' ","'Men' ","'Scotland' ",5
2006 ,"'Other' ","'19' ","'Men' ","'Wales' ",10
2006 ,"'Other' ","'19' ","'Women' ","'England' ",475
2006 ,"'Other' ","'19' ","'Women' ","'Wales' ",10
2006 ,"'Other' ","'20' ","'Men' ","'England' ",175
2006 ,"'Other' ","'20' ","'Men' ","'Wales' ",5
2006 ,"'Other' ","'20' ","'Women' ","'England' ",185
2006 ,"'Other' ","'20' ","'Women' ","'Scotland' ",5
2006 ,"'Other' ","'20' ","'Women' ","'Wales' ",5
2006 ,"'Other' ","'21 and over' ","'Men' ","'England' ",535
2006 ,"'Other' ","'21 and over' ","'Men' ","'Northern Ireland' ",5
2006 ,"'Other' ","'21 and over' ","'Men' ","'Scotland' ",15
2006 ,"'Other' ","'21 and over' ","'Men' ","'Wales' ",5
2006 ,"'Other' ","'21 and over' ","'Women' ","'England' ",620
2006 ,"'Other' ","'21 and over' ","'Women' ","'Northern Ireland' ",5
2006 ,"'Other' ","'21 and over' ","'Women' ","'Scotland' ",15
2006 ,"'Other' ","'21 and over' ","'Women' ","'Wales' ",10
2006 ,"'Unknown' ","'17 and under' ","'Men' ","'England' ",45
2006 ,"'Unknown' ","'17 and under' ","'Men' ","'Northern Ireland' ",5
2006 ,"'Unknown' ","'17 and under' ","'Women' ","'England' ",50
2006 ,"'Unknown' ","'18' ","'Men' ","'England' ",1115
2006 ,"'Unknown' ","'18' ","'Men' ","'Northern Ireland' ",25
2006 ,"'Unknown' ","'18' ","'Men' ","'Scotland' ",60
2006 ,"'Unknown' ","'18' ","'Men' ","'Wales' ",40
2006 ,"'Unknown' ","'18' ","'Women' ","'England' ",960
2006 ,"'Unknown' ","'18' ","'Women' ","'Northern Ireland' ",15
2006 ,"'Unknown' ","'18' ","'Women' ","'Scotland' ",55
2006 ,"'Unknown' ","'18' ","'Women' ","'Wales' ",35
2006 ,"'Unknown' ","'19' ","'Men' ","'England' ",425
2006 ,"'Unknown' ","'19' ","'Men' ","'Northern Ireland' ",5
2006 ,"'Unknown' ","'19' ","'Men' ","'Scotland' ",40
2006 ,"'Unknown' ","'19' ","'Men' ","'Wales' ",20
2006 ,"'Unknown' ","'19' ","'Women' ","'England' ",375
2006 ,"'Unknown' ","'19' ","'Women' ","'Northern Ireland' ",10
2006 ,"'Unknown' ","'19' ","'Women' ","'Scotland' ",30
2006 ,"'Unknown' ","'19' ","'Women' ","'Wales' ",20
2006 ,"'Unknown' ","'20' ","'Men' ","'England' ",165
2006 ,"'Unknown' ","'20' ","'Men' ","'Northern Ireland' ",5
2006 ,"'Unknown' ","'20' ","'Men' ","'Scotland' ",10
2006 ,"'Unknown' ","'20' ","'Women' ","'England' ",170
2006 ,"'Unknown' ","'20' ","'Women' ","'Scotland' ",15
2006 ,"'Unknown' ","'20' ","'Women' ","'Wales' ",5
2006 ,"'Unknown' ","'21 and over' ","'Men' ","'England' ",755
2006 ,"'Unknown' ","'21 and over' ","'Men' ","'Northern Ireland' ",20
2006 ,"'Unknown' ","'21 and over' ","'Men' ","'Scotland' ",60
2006 ,"'Unknown' ","'21 and over' ","'Men' ","'Wales' ",30
2006 ,"'Unknown' ","'21 and over' ","'Women' ","'England' ",935
2006 ,"'Unknown' ","'21 and over' ","'Women' ","'Northern Ireland' ",15
2006 ,"'Unknown' ","'21 and over' ","'Women' ","'Scotland' ",65
2006 ,"'Unknown' ","'21 and over' ","'Women' ","'Wales' ",60
2007 ,"'Asian' ","'17 and under' ","'Men' ","'England' ",80
2007 ,"'Asian' ","'17 and under' ","'Men' ","'Scotland' ",20
2007 ,"'Asian' ","'17 and under' ","'Women' ","'England' ",90
2007 ,"'Asian' ","'17 and under' ","'Women' ","'Northern Ireland' ",5
2007 ,"'Asian' ","'17 and under' ","'Women' ","'Scotland' ",30
2007 ,"'Asian' ","'18' ","'Men' ","'England' ",8930
2007 ,"'Asian' ","'18' ","'Men' ","'Northern Ireland' ",35
2007 ,"'Asian' ","'18' ","'Men' ","'Scotland' ",245
2007 ,"'Asian' ","'18' ","'Men' ","'Wales' ",125
2007 ,"'Asian' ","'18' ","'Women' ","'England' ",10380
2007 ,"'Asian' ","'18' ","'Women' ","'Northern Ireland' ",30
2007 ,"'Asian' ","'18' ","'Women' ","'Scotland' ",290
2007 ,"'Asian' ","'18' ","'Women' ","'Wales' ",130
2007 ,"'Asian' ","'19' ","'Men' ","'England' ",5065
2007 ,"'Asian' ","'19' ","'Men' ","'Northern Ireland' ",10
2007 ,"'Asian' ","'19' ","'Men' ","'Scotland' ",100
2007 ,"'Asian' ","'19' ","'Men' ","'Wales' ",50
2007 ,"'Asian' ","'19' ","'Women' ","'England' ",4490
2007 ,"'Asian' ","'19' ","'Women' ","'Northern Ireland' ",10
2007 ,"'Asian' ","'19' ","'Women' ","'Scotland' ",110
2007 ,"'Asian' ","'19' ","'Women' ","'Wales' ",65
2007 ,"'Asian' ","'20' ","'Men' ","'England' ",1725
2007 ,"'Asian' ","'20' ","'Men' ","'Northern Ireland' ",5
2007 ,"'Asian' ","'20' ","'Men' ","'Scotland' ",55
2007 ,"'Asian' ","'20' ","'Men' ","'Wales' ",40
2007 ,"'Asian' ","'20' ","'Women' ","'England' ",1330
2007 ,"'Asian' ","'20' ","'Women' ","'Scotland' ",70
2007 ,"'Asian' ","'20' ","'Women' ","'Wales' ",30
2007 ,"'Asian' ","'21 and over' ","'Men' ","'England' ",2820
2007 ,"'Asian' ","'21 and over' ","'Men' ","'Northern Ireland' ",5
2007 ,"'Asian' ","'21 and over' ","'Men' ","'Scotland' ",150
2007 ,"'Asian' ","'21 and over' ","'Men' ","'Wales' ",55
2007 ,"'Asian' ","'21 and over' ","'Women' ","'England' ",3185
2007 ,"'Asian' ","'21 and over' ","'Women' ","'Northern Ireland' ",10
2007 ,"'Asian' ","'21 and over' ","'Women' ","'Scotland' ",160
2007 ,"'Asian' ","'21 and over' ","'Women' ","'Wales' ",55
2007 ,"'Black' ","'17 and under' ","'Men' ","'England' ",50
2007 ,"'Black' ","'17 and under' ","'Men' ","'Scotland' ",5
2007 ,"'Black' ","'17 and under' ","'Women' ","'England' ",65
2007 ,"'Black' ","'17 and under' ","'Women' ","'Scotland' ",5
2007 ,"'Black' ","'18' ","'Men' ","'England' ",2475
2007 ,"'Black' ","'18' ","'Men' ","'Scotland' ",30
2007 ,"'Black' ","'18' ","'Men' ","'Wales' ",15
2007 ,"'Black' ","'18' ","'Women' ","'England' ",4045
2007 ,"'Black' ","'18' ","'Women' ","'Northern Ireland' ",5
2007 ,"'Black' ","'18' ","'Women' ","'Scotland' ",30
2007 ,"'Black' ","'18' ","'Women' ","'Wales' ",35
2007 ,"'Black' ","'19' ","'Men' ","'England' ",1945
2007 ,"'Black' ","'19' ","'Men' ","'Scotland' ",10
2007 ,"'Black' ","'19' ","'Men' ","'Wales' ",15
2007 ,"'Black' ","'19' ","'Women' ","'England' ",2455
2007 ,"'Black' ","'19' ","'Women' ","'Northern Ireland' ",5
2007 ,"'Black' ","'19' ","'Women' ","'Scotland' ",15
2007 ,"'Black' ","'19' ","'Women' ","'Wales' ",15
2007 ,"'Black' ","'20' ","'Men' ","'England' ",1220
2007 ,"'Black' ","'20' ","'Men' ","'Scotland' ",10
2007 ,"'Black' ","'20' ","'Men' ","'Wales' ",10
2007 ,"'Black' ","'20' ","'Women' ","'England' ",1340
2007 ,"'Black' ","'20' ","'Women' ","'Scotland' ",10
2007 ,"'Black' ","'20' ","'Women' ","'Wales' ",10
2007 ,"'Black' ","'21 and over' ","'Men' ","'England' ",4085
2007 ,"'Black' ","'21 and over' ","'Men' ","'Northern Ireland' ",10
2007 ,"'Black' ","'21 and over' ","'Men' ","'Scotland' ",90
2007 ,"'Black' ","'21 and over' ","'Men' ","'Wales' ",40
2007 ,"'Black' ","'21 and over' ","'Women' ","'England' ",6035
2007 ,"'Black' ","'21 and over' ","'Women' ","'Northern Ireland' ",5
2007 ,"'Black' ","'21 and over' ","'Women' ","'Scotland' ",105
2007 ,"'Black' ","'21 and over' ","'Women' ","'Wales' ",55
2007 ,"'Mixed' ","'17 and under' ","'Men' ","'England' ",35
2007 ,"'Mixed' ","'17 and under' ","'Men' ","'Scotland' ",10
2007 ,"'Mixed' ","'17 and under' ","'Women' ","'England' ",40
2007 ,"'Mixed' ","'17 and under' ","'Women' ","'Scotland' ",5
2007 ,"'Mixed' ","'18' ","'Men' ","'England' ",2550
2007 ,"'Mixed' ","'18' ","'Men' ","'Northern Ireland' ",20
2007 ,"'Mixed' ","'18' ","'Men' ","'Scotland' ",85
2007 ,"'Mixed' ","'18' ","'Men' ","'Wales' ",50
2007 ,"'Mixed' ","'18' ","'Women' ","'England' ",3430
2007 ,"'Mixed' ","'18' ","'Women' ","'Northern Ireland' ",25
2007 ,"'Mixed' ","'18' ","'Women' ","'Scotland' ",100
2007 ,"'Mixed' ","'18' ","'Women' ","'Wales' ",75
2007 ,"'Mixed' ","'19' ","'Men' ","'England' ",1055
2007 ,"'Mixed' ","'19' ","'Men' ","'Northern Ireland' ",5
2007 ,"'Mixed' ","'19' ","'Men' ","'Scotland' ",45
2007 ,"'Mixed' ","'19' ","'Men' ","'Wales' ",25
2007 ,"'Mixed' ","'19' ","'Women' ","'England' ",1390
2007 ,"'Mixed' ","'19' ","'Women' ","'Northern Ireland' ",10
2007 ,"'Mixed' ","'19' ","'Women' ","'Scotland' ",40
2007 ,"'Mixed' ","'19' ","'Women' ","'Wales' ",35
2007 ,"'Mixed' ","'20' ","'Men' ","'England' ",410
2007 ,"'Mixed' ","'20' ","'Men' ","'Scotland' ",20
2007 ,"'Mixed' ","'20' ","'Men' ","'Wales' ",10
2007 ,"'Mixed' ","'20' ","'Women' ","'England' ",535
2007 ,"'Mixed' ","'20' ","'Women' ","'Northern Ireland' ",5
2007 ,"'Mixed' ","'20' ","'Women' ","'Scotland' ",10
2007 ,"'Mixed' ","'20' ","'Women' ","'Wales' ",10
2007 ,"'Mixed' ","'21 and over' ","'Men' ","'England' ",905
2007 ,"'Mixed' ","'21 and over' ","'Men' ","'Northern Ireland' ",5
2007 ,"'Mixed' ","'21 and over' ","'Men' ","'Scotland' ",50
2007 ,"'Mixed' ","'21 and over' ","'Men' ","'Wales' ",25
2007 ,"'Mixed' ","'21 and over' ","'Women' ","'England' ",1565
2007 ,"'Mixed' ","'21 and over' ","'Women' ","'Northern Ireland' ",5
2007 ,"'Mixed' ","'21 and over' ","'Women' ","'Scotland' ",70
2007 ,"'Mixed' ","'21 and over' ","'Women' ","'Wales' ",55
2007 ,"'White' ","'17 and under' ","'Men' ","'England' ",375
2007 ,"'White' ","'17 and under' ","'Men' ","'Northern Ireland' ",25
2007 ,"'White' ","'17 and under' ","'Men' ","'Scotland' ",425
2007 ,"'White' ","'17 and under' ","'Men' ","'Wales' ",25
2007 ,"'White' ","'17 and under' ","'Women' ","'England' ",495
2007 ,"'White' ","'17 and under' ","'Women' ","'Northern Ireland' ",35
2007 ,"'White' ","'17 and under' ","'Women' ","'Scotland' ",620
2007 ,"'White' ","'17 and under' ","'Women' ","'Wales' ",30
2007 ,"'White' ","'18' ","'Men' ","'England' ",68255
2007 ,"'White' ","'18' ","'Men' ","'Northern Ireland' ",4610
2007 ,"'White' ","'18' ","'Men' ","'Scotland' ",6920
2007 ,"'White' ","'18' ","'Men' ","'Wales' ",4385
2007 ,"'White' ","'18' ","'Women' ","'England' ",85160
2007 ,"'White' ","'18' ","'Women' ","'Northern Ireland' ",6350
2007 ,"'White' ","'18' ","'Women' ","'Scotland' ",9025
2007 ,"'White' ","'18' ","'Women' ","'Wales' ",5825
2007 ,"'White' ","'19' ","'Men' ","'England' ",22035
2007 ,"'White' ","'19' ","'Men' ","'Northern Ireland' ",855
2007 ,"'White' ","'19' ","'Men' ","'Scotland' ",1635
2007 ,"'White' ","'19' ","'Men' ","'Wales' ",1355
2007 ,"'White' ","'19' ","'Women' ","'England' ",26995
2007 ,"'White' ","'19' ","'Women' ","'Northern Ireland' ",1315
2007 ,"'White' ","'19' ","'Women' ","'Scotland' ",2055
2007 ,"'White' ","'19' ","'Women' ","'Wales' ",1665
2007 ,"'White' ","'20' ","'Men' ","'England' ",6950
2007 ,"'White' ","'20' ","'Men' ","'Northern Ireland' ",400
2007 ,"'White' ","'20' ","'Men' ","'Scotland' ",980
2007 ,"'White' ","'20' ","'Men' ","'Wales' ",470
2007 ,"'White' ","'20' ","'Women' ","'England' ",7955
2007 ,"'White' ","'20' ","'Women' ","'Northern Ireland' ",450
2007 ,"'White' ","'20' ","'Women' ","'Scotland' ",1295
2007 ,"'White' ","'20' ","'Women' ","'Wales' ",530
2007 ,"'White' ","'21 and over' ","'Men' ","'England' ",17530
2007 ,"'White' ","'21 and over' ","'Men' ","'Northern Ireland' ",925
2007 ,"'White' ","'21 and over' ","'Men' ","'Scotland' ",3235
2007 ,"'White' ","'21 and over' ","'Men' ","'Wales' ",1255
2007 ,"'White' ","'21 and over' ","'Women' ","'England' ",30390
2007 ,"'White' ","'21 and over' ","'Women' ","'Northern Ireland' ",1565
2007 ,"'White' ","'21 and over' ","'Women' ","'Scotland' ",4420
2007 ,"'White' ","'21 and over' ","'Women' ","'Wales' ",2780
2007 ,"'Other' ","'17 and under' ","'Men' ","'England' ",10
2007 ,"'Other' ","'17 and under' ","'Men' ","'Scotland' ",5
2007 ,"'Other' ","'17 and under' ","'Women' ","'England' ",20
2007 ,"'Other' ","'17 and under' ","'Women' ","'Scotland' ",5
2007 ,"'Other' ","'18' ","'Men' ","'England' ",755
2007 ,"'Other' ","'18' ","'Men' ","'Scotland' ",10
2007 ,"'Other' ","'18' ","'Men' ","'Wales' ",10
2007 ,"'Other' ","'18' ","'Women' ","'England' ",1005
2007 ,"'Other' ","'18' ","'Women' ","'Scotland' ",15
2007 ,"'Other' ","'18' ","'Women' ","'Wales' ",25
2007 ,"'Other' ","'19' ","'Men' ","'England' ",480
2007 ,"'Other' ","'19' ","'Men' ","'Northern Ireland' ",5
2007 ,"'Other' ","'19' ","'Men' ","'Wales' ",10
2007 ,"'Other' ","'19' ","'Women' ","'England' ",530
2007 ,"'Other' ","'19' ","'Women' ","'Wales' ",10
2007 ,"'Other' ","'20' ","'Men' ","'England' ",195
2007 ,"'Other' ","'20' ","'Men' ","'Scotland' ",5
2007 ,"'Other' ","'20' ","'Men' ","'Wales' ",5
2007 ,"'Other' ","'20' ","'Women' ","'England' ",265
2007 ,"'Other' ","'20' ","'Women' ","'Scotland' ",5
2007 ,"'Other' ","'20' ","'Women' ","'Wales' ",5
2007 ,"'Other' ","'21 and over' ","'Men' ","'England' ",615
2007 ,"'Other' ","'21 and over' ","'Men' ","'Northern Ireland' ",5
2007 ,"'Other' ","'21 and over' ","'Men' ","'Scotland' ",25
2007 ,"'Other' ","'21 and over' ","'Men' ","'Wales' ",15
2007 ,"'Other' ","'21 and over' ","'Women' ","'England' ",700
2007 ,"'Other' ","'21 and over' ","'Women' ","'Northern Ireland' ",5
2007 ,"'Other' ","'21 and over' ","'Women' ","'Scotland' ",30
2007 ,"'Other' ","'21 and over' ","'Women' ","'Wales' ",15
2007 ,"'Unknown' ","'17 and under' ","'Men' ","'England' ",50
2007 ,"'Unknown' ","'17 and under' ","'Men' ","'Scotland' ",5
2007 ,"'Unknown' ","'17 and under' ","'Women' ","'England' ",55
2007 ,"'Unknown' ","'17 and under' ","'Women' ","'Scotland' ",5
2007 ,"'Unknown' ","'18' ","'Men' ","'England' ",1065
2007 ,"'Unknown' ","'18' ","'Men' ","'Northern Ireland' ",25
2007 ,"'Unknown' ","'18' ","'Men' ","'Scotland' ",55
2007 ,"'Unknown' ","'18' ","'Men' ","'Wales' ",35
2007 ,"'Unknown' ","'18' ","'Women' ","'England' ",1035
2007 ,"'Unknown' ","'18' ","'Women' ","'Northern Ireland' ",10
2007 ,"'Unknown' ","'18' ","'Women' ","'Scotland' ",40
2007 ,"'Unknown' ","'18' ","'Women' ","'Wales' ",30
2007 ,"'Unknown' ","'19' ","'Men' ","'England' ",540
2007 ,"'Unknown' ","'19' ","'Men' ","'Northern Ireland' ",5
2007 ,"'Unknown' ","'19' ","'Men' ","'Scotland' ",30
2007 ,"'Unknown' ","'19' ","'Men' ","'Wales' ",10
2007 ,"'Unknown' ","'19' ","'Women' ","'England' ",510
2007 ,"'Unknown' ","'19' ","'Women' ","'Northern Ireland' ",5
2007 ,"'Unknown' ","'19' ","'Women' ","'Scotland' ",25
2007 ,"'Unknown' ","'19' ","'Women' ","'Wales' ",10
2007 ,"'Unknown' ","'20' ","'Men' ","'England' ",215
2007 ,"'Unknown' ","'20' ","'Men' ","'Scotland' ",10
2007 ,"'Unknown' ","'20' ","'Men' ","'Wales' ",5
2007 ,"'Unknown' ","'20' ","'Women' ","'England' ",205
2007 ,"'Unknown' ","'20' ","'Women' ","'Scotland' ",15
2007 ,"'Unknown' ","'20' ","'Women' ","'Wales' ",5
2007 ,"'Unknown' ","'21 and over' ","'Men' ","'England' ",845
