2007 ,"'F9 - Others in Physical Sciences' ","'Asian' ",40
2007 ,"'F9 - Others in Physical Sciences' ","'Black' ",15
2007 ,"'F9 - Others in Physical Sciences' ","'Mixed' ",5
2007 ,"'F9 - Others in Physical Sciences' ","'White' ",245
2007 ,"'F9 - Others in Physical Sciences' ","'Other' ",5
2007 ,"'F9 - Others in Physical Sciences' ","'Unknown' ",25
2007 ,"'FF - Combinations within Physical Sciences' ","'Asian' ",20
2007 ,"'FF - Combinations within Physical Sciences' ","'Black' ",10
2007 ,"'FF - Combinations within Physical Sciences' ","'Mixed' ",10
2007 ,"'FF - Combinations within Physical Sciences' ","'White' ",770
2007 ,"'FF - Combinations within Physical Sciences' ","'Other' ",5
2007 ,"'FF - Combinations within Physical Sciences' ","'Unknown' ",25
2007 ,"'G0 - Mathematical Sciences: any area' ","'Asian' ",5
2007 ,"'G0 - Mathematical Sciences: any area' ","'White' ",15
2007 ,"'G0 - Mathematical Sciences: any area' ","'Unknown' ",5
2007 ,"'G1 - Mathematics' ","'Asian' ",570
2007 ,"'G1 - Mathematics' ","'Black' ",75
2007 ,"'G1 - Mathematics' ","'Mixed' ",105
2007 ,"'G1 - Mathematics' ","'White' ",3545
2007 ,"'G1 - Mathematics' ","'Other' ",40
2007 ,"'G1 - Mathematics' ","'Unknown' ",115
2007 ,"'G2 - Operational Research' ","'White' ",10
2007 ,"'G3 - Statistics' ","'Asian' ",50
2007 ,"'G3 - Statistics' ","'Black' ",15
2007 ,"'G3 - Statistics' ","'White' ",40
2007 ,"'G3 - Statistics' ","'Other' ",5
2007 ,"'G3 - Statistics' ","'Unknown' ",5
2007 ,"'G9 - Others in Mathematical Sciences' ","'Asian' ",5
2007 ,"'G9 - Others in Mathematical Sciences' ","'Black' ",5
2007 ,"'G9 - Others in Mathematical Sciences' ","'White' ",5
2007 ,"'GG - Combinations within Mathematical Sciences' ","'Asian' ",70
2007 ,"'GG - Combinations within Mathematical Sciences' ","'Black' ",15
2007 ,"'GG - Combinations within Mathematical Sciences' ","'Mixed' ",10
2007 ,"'GG - Combinations within Mathematical Sciences' ","'White' ",155
2007 ,"'GG - Combinations within Mathematical Sciences' ","'Unknown' ",10
2007 ,"'H0 - Engineering: any area of study' ","'Asian' ",5
2007 ,"'H0 - Engineering: any area of study' ","'White' ",30
2007 ,"'H1 - General Engineering' ","'Asian' ",320
2007 ,"'H1 - General Engineering' ","'Black' ",185
2007 ,"'H1 - General Engineering' ","'Mixed' ",60
2007 ,"'H1 - General Engineering' ","'White' ",1535
2007 ,"'H1 - General Engineering' ","'Other' ",30
2007 ,"'H1 - General Engineering' ","'Unknown' ",195
2007 ,"'H2 - Civil Engineering' ","'Asian' ",300
2007 ,"'H2 - Civil Engineering' ","'Black' ",160
2007 ,"'H2 - Civil Engineering' ","'Mixed' ",65
2007 ,"'H2 - Civil Engineering' ","'White' ",1910
2007 ,"'H2 - Civil Engineering' ","'Other' ",45
2007 ,"'H2 - Civil Engineering' ","'Unknown' ",140
2007 ,"'H3 - Mechanical Engineering' ","'Asian' ",315
2007 ,"'H3 - Mechanical Engineering' ","'Black' ",160
2007 ,"'H3 - Mechanical Engineering' ","'Mixed' ",90
2007 ,"'H3 - Mechanical Engineering' ","'White' ",2505
2007 ,"'H3 - Mechanical Engineering' ","'Other' ",35
2007 ,"'H3 - Mechanical Engineering' ","'Unknown' ",220
2007 ,"'H4 - Aerospace Engineering' ","'Asian' ",250
2007 ,"'H4 - Aerospace Engineering' ","'Black' ",110
2007 ,"'H4 - Aerospace Engineering' ","'Mixed' ",55
2007 ,"'H4 - Aerospace Engineering' ","'White' ",945
2007 ,"'H4 - Aerospace Engineering' ","'Other' ",30
2007 ,"'H4 - Aerospace Engineering' ","'Unknown' ",60
2007 ,"'H5 - Naval Architecture' ","'White' ",65
2007 ,"'H6 - Electronic and Electrical Engineering' ","'Asian' ",385
2007 ,"'H6 - Electronic and Electrical Engineering' ","'Black' ",325
2007 ,"'H6 - Electronic and Electrical Engineering' ","'Mixed' ",65
2007 ,"'H6 - Electronic and Electrical Engineering' ","'White' ",1725
2007 ,"'H6 - Electronic and Electrical Engineering' ","'Other' ",35
2007 ,"'H6 - Electronic and Electrical Engineering' ","'Unknown' ",230
2007 ,"'H7 - Production and Manufacturing Engineering' ","'Asian' ",60
2007 ,"'H7 - Production and Manufacturing Engineering' ","'Black' ",10
2007 ,"'H7 - Production and Manufacturing Engineering' ","'Mixed' ",15
2007 ,"'H7 - Production and Manufacturing Engineering' ","'White' ",485
2007 ,"'H7 - Production and Manufacturing Engineering' ","'Other' ",5
2007 ,"'H7 - Production and Manufacturing Engineering' ","'Unknown' ",25
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'Asian' ",145
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'Black' ",120
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'Mixed' ",30
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'White' ",585
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'Other' ",25
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'Unknown' ",35
2007 ,"'HH - Combinations within Engineering' ","'Asian' ",30
2007 ,"'HH - Combinations within Engineering' ","'Black' ",25
2007 ,"'HH - Combinations within Engineering' ","'Mixed' ",20
2007 ,"'HH - Combinations within Engineering' ","'White' ",380
2007 ,"'HH - Combinations within Engineering' ","'Other' ",5
2007 ,"'HH - Combinations within Engineering' ","'Unknown' ",25
2007 ,"'I1 - Computer Science' ","'Asian' ",1430
2007 ,"'I1 - Computer Science' ","'Black' ",735
2007 ,"'I1 - Computer Science' ","'Mixed' ",265
2007 ,"'I1 - Computer Science' ","'White' ",6580
2007 ,"'I1 - Computer Science' ","'Other' ",130
2007 ,"'I1 - Computer Science' ","'Unknown' ",885
2007 ,"'I2 - Information Systems' ","'Asian' ",720
2007 ,"'I2 - Information Systems' ","'Black' ",340
2007 ,"'I2 - Information Systems' ","'Mixed' ",80
2007 ,"'I2 - Information Systems' ","'White' ",1310
2007 ,"'I2 - Information Systems' ","'Other' ",55
2007 ,"'I2 - Information Systems' ","'Unknown' ",330
2007 ,"'I3 - Software Engineering' ","'Asian' ",110
2007 ,"'I3 - Software Engineering' ","'Black' ",55
2007 ,"'I3 - Software Engineering' ","'Mixed' ",40
2007 ,"'I3 - Software Engineering' ","'White' ",950
2007 ,"'I3 - Software Engineering' ","'Other' ",20
2007 ,"'I3 - Software Engineering' ","'Unknown' ",70
2007 ,"'I4 - Artificial Intelligence' ","'Asian' ",5
2007 ,"'I4 - Artificial Intelligence' ","'Mixed' ",5
2007 ,"'I4 - Artificial Intelligence' ","'White' ",30
2007 ,"'I4 - Artificial Intelligence' ","'Unknown' ",10
2007 ,"'I9 - Others in Computer Sciences' ","'Black' ",5
2007 ,"'I9 - Others in Computer Sciences' ","'White' ",15
2007 ,"'I9 - Others in Computer Sciences' ","'Unknown' ",15
2007 ,"'II - Combinations in Computer Sciences' ","'Asian' ",110
2007 ,"'II - Combinations in Computer Sciences' ","'Black' ",60
2007 ,"'II - Combinations in Computer Sciences' ","'Mixed' ",30
2007 ,"'II - Combinations in Computer Sciences' ","'White' ",725
2007 ,"'II - Combinations in Computer Sciences' ","'Other' ",10
2007 ,"'II - Combinations in Computer Sciences' ","'Unknown' ",80
2007 ,"'J1 - Minerals Technology' ","'White' ",25
2007 ,"'J1 - Minerals Technology' ","'Unknown' ",5
2007 ,"'J2 - Metallurgy' ","'White' ",5
2007 ,"'J4 - Polymers and Textiles' ","'Asian' ",10
2007 ,"'J4 - Polymers and Textiles' ","'Black' ",5
2007 ,"'J4 - Polymers and Textiles' ","'Mixed' ",5
2007 ,"'J4 - Polymers and Textiles' ","'White' ",140
2007 ,"'J4 - Polymers and Textiles' ","'Unknown' ",5
2007 ,"'J5 - Materials Technology not otherwise spec' ","'Asian' ",45
2007 ,"'J5 - Materials Technology not otherwise spec' ","'Black' ",30
2007 ,"'J5 - Materials Technology not otherwise spec' ","'Mixed' ",15
2007 ,"'J5 - Materials Technology not otherwise spec' ","'White' ",130
2007 ,"'J5 - Materials Technology not otherwise spec' ","'Other' ",5
2007 ,"'J5 - Materials Technology not otherwise spec' ","'Unknown' ",10
2007 ,"'J6 - Maritime Technology' ","'White' ",100
2007 ,"'J6 - Maritime Technology' ","'Unknown' ",40
2007 ,"'J7 - Biotechnology' ","'Asian' ",10
2007 ,"'J7 - Biotechnology' ","'White' ",35
2007 ,"'J9 - Others in Technology' ","'Asian' ",30
2007 ,"'J9 - Others in Technology' ","'Black' ",45
2007 ,"'J9 - Others in Technology' ","'Mixed' ",50
2007 ,"'J9 - Others in Technology' ","'White' ",1335
2007 ,"'J9 - Others in Technology' ","'Other' ",10
2007 ,"'J9 - Others in Technology' ","'Unknown' ",110
2007 ,"'K1 - Architecture' ","'Asian' ",295
2007 ,"'K1 - Architecture' ","'Black' ",120
2007 ,"'K1 - Architecture' ","'Mixed' ",90
2007 ,"'K1 - Architecture' ","'White' ",2270
2007 ,"'K1 - Architecture' ","'Other' ",55
2007 ,"'K1 - Architecture' ","'Unknown' ",120
2007 ,"'K2 - Building' ","'Asian' ",335
2007 ,"'K2 - Building' ","'Black' ",140
2007 ,"'K2 - Building' ","'Mixed' ",55
2007 ,"'K2 - Building' ","'White' ",2630
2007 ,"'K2 - Building' ","'Other' ",25
2007 ,"'K2 - Building' ","'Unknown' ",335
2007 ,"'K3 - Landscape & Garden Design' ","'Asian' ",5
2007 ,"'K3 - Landscape & Garden Design' ","'White' ",145
2007 ,"'K3 - Landscape & Garden Design' ","'Unknown' ",10
2007 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Asian' ",65
2007 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Black' ",50
2007 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Mixed' ",20
2007 ,"'K4 - Planning (Urban,Rural and Regional)' ","'White' ",775
2007 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Other' ",5
2007 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Unknown' ",70
2007 ,"'K9 - Others in Architecture,Build & Plan' ","'Black' ",5
2007 ,"'K9 - Others in Architecture,Build & Plan' ","'White' ",5
2007 ,"'KK - Combinations within Architecture,Build & Plan' ","'Asian' ",20
2007 ,"'KK - Combinations within Architecture,Build & Plan' ","'Black' ",15
2007 ,"'KK - Combinations within Architecture,Build & Plan' ","'Mixed' ",10
2007 ,"'KK - Combinations within Architecture,Build & Plan' ","'White' ",235
2007 ,"'KK - Combinations within Architecture,Build & Plan' ","'Unknown' ",20
2007 ,"'L0 - Social Studies: any area of study' ","'Asian' ",5
2007 ,"'L0 - Social Studies: any area of study' ","'Black' ",5
2007 ,"'L0 - Social Studies: any area of study' ","'White' ",15
2007 ,"'L0 - Social Studies: any area of study' ","'Unknown' ",15
2007 ,"'L1 - Economics' ","'Asian' ",880
2007 ,"'L1 - Economics' ","'Black' ",225
2007 ,"'L1 - Economics' ","'Mixed' ",140
2007 ,"'L1 - Economics' ","'White' ",2265
2007 ,"'L1 - Economics' ","'Other' ",55
2007 ,"'L1 - Economics' ","'Unknown' ",120
2007 ,"'L2 - Politics' ","'Asian' ",240
2007 ,"'L2 - Politics' ","'Black' ",195
2007 ,"'L2 - Politics' ","'Mixed' ",130
2007 ,"'L2 - Politics' ","'White' ",2585
2007 ,"'L2 - Politics' ","'Other' ",55
2007 ,"'L2 - Politics' ","'Unknown' ",165
2007 ,"'L3 - Sociology' ","'Asian' ",325
2007 ,"'L3 - Sociology' ","'Black' ",250
2007 ,"'L3 - Sociology' ","'Mixed' ",130
2007 ,"'L3 - Sociology' ","'White' ",3015
2007 ,"'L3 - Sociology' ","'Other' ",40
2007 ,"'L3 - Sociology' ","'Unknown' ",250
2007 ,"'L4 - Social Policy' ","'Asian' ",65
2007 ,"'L4 - Social Policy' ","'Black' ",95
2007 ,"'L4 - Social Policy' ","'Mixed' ",25
2007 ,"'L4 - Social Policy' ","'White' ",865
2007 ,"'L4 - Social Policy' ","'Unknown' ",115
2007 ,"'L5 - Social Work' ","'Asian' ",495
2007 ,"'L5 - Social Work' ","'Black' ",1175
2007 ,"'L5 - Social Work' ","'Mixed' ",285
2007 ,"'L5 - Social Work' ","'White' ",6265
2007 ,"'L5 - Social Work' ","'Other' ",45
2007 ,"'L5 - Social Work' ","'Unknown' ",695
2007 ,"'L6 - Anthropology' ","'Asian' ",25
2007 ,"'L6 - Anthropology' ","'Black' ",15
2007 ,"'L6 - Anthropology' ","'Mixed' ",35
2007 ,"'L6 - Anthropology' ","'White' ",450
2007 ,"'L6 - Anthropology' ","'Other' ",5
2007 ,"'L6 - Anthropology' ","'Unknown' ",40
2007 ,"'L7 - Human and Social Geography' ","'Asian' ",70
2007 ,"'L7 - Human and Social Geography' ","'Black' ",10
2007 ,"'L7 - Human and Social Geography' ","'Mixed' ",40
2007 ,"'L7 - Human and Social Geography' ","'White' ",2125
2007 ,"'L7 - Human and Social Geography' ","'Other' ",5
2007 ,"'L7 - Human and Social Geography' ","'Unknown' ",45
2007 ,"'L9 - Others in Social Studies' ","'Asian' ",25
2007 ,"'L9 - Others in Social Studies' ","'Black' ",20
2007 ,"'L9 - Others in Social Studies' ","'Mixed' ",20
2007 ,"'L9 - Others in Social Studies' ","'White' ",300
2007 ,"'L9 - Others in Social Studies' ","'Other' ",5
2007 ,"'L9 - Others in Social Studies' ","'Unknown' ",20
2007 ,"'LL - Combinations within Social Studies' ","'Asian' ",230
2007 ,"'LL - Combinations within Social Studies' ","'Black' ",185
2007 ,"'LL - Combinations within Social Studies' ","'Mixed' ",90
2007 ,"'LL - Combinations within Social Studies' ","'White' ",1605
2007 ,"'LL - Combinations within Social Studies' ","'Other' ",30
2007 ,"'LL - Combinations within Social Studies' ","'Unknown' ",100
2007 ,"'M1 - Law by Area' ","'Asian' ",2350
2007 ,"'M1 - Law by Area' ","'Black' ",955
2007 ,"'M1 - Law by Area' ","'Mixed' ",420
2007 ,"'M1 - Law by Area' ","'White' ",8260
2007 ,"'M1 - Law by Area' ","'Other' ",210
2007 ,"'M1 - Law by Area' ","'Unknown' ",665
2007 ,"'M2 - Law by Topic' ","'Asian' ",150
2007 ,"'M2 - Law by Topic' ","'Black' ",90
2007 ,"'M2 - Law by Topic' ","'Mixed' ",35
2007 ,"'M2 - Law by Topic' ","'White' ",715
2007 ,"'M2 - Law by Topic' ","'Other' ",10
2007 ,"'M2 - Law by Topic' ","'Unknown' ",80
2007 ,"'M9 - Others in Law' ","'Asian' ",175
2007 ,"'M9 - Others in Law' ","'Black' ",100
2007 ,"'M9 - Others in Law' ","'Mixed' ",50
2007 ,"'M9 - Others in Law' ","'White' ",1420
2007 ,"'M9 - Others in Law' ","'Other' ",15
2007 ,"'M9 - Others in Law' ","'Unknown' ",125
2007 ,"'MM - Combinations within Law' ","'Asian' ",40
2007 ,"'MM - Combinations within Law' ","'Black' ",25
2007 ,"'MM - Combinations within Law' ","'Mixed' ",10
2007 ,"'MM - Combinations within Law' ","'White' ",330
2007 ,"'MM - Combinations within Law' ","'Other' ",5
2007 ,"'MM - Combinations within Law' ","'Unknown' ",25
2007 ,"'N1 - Business studies' ","'Asian' ",1025
