2007 ,"'Group H Engineering' ","'RPA' ",2120
2007 ,"'Group I Computer Sciences' ","'Firm choice' ",11130
2007 ,"'Group I Computer Sciences' ","'Insurance choice' ",915
2007 ,"'Group I Computer Sciences' ","'Other main scheme choice' ",1035
2007 ,"'Group I Computer Sciences' ","'Extra' ",95
2007 ,"'Group I Computer Sciences' ","'Main scheme Clearing' ",1350
2007 ,"'Group I Computer Sciences' ","'Direct Clearing' ",660
2007 ,"'Group I Computer Sciences' ","'RPA' ",2090
2007 ,"'Group J Technologies' ","'Firm choice' ",1820
2007 ,"'Group J Technologies' ","'Insurance choice' ",90
2007 ,"'Group J Technologies' ","'Other main scheme choice' ",165
2007 ,"'Group J Technologies' ","'Extra' ",20
2007 ,"'Group J Technologies' ","'Main scheme Clearing' ",140
2007 ,"'Group J Technologies' ","'Direct Clearing' ",75
2007 ,"'Group J Technologies' ","'RPA' ",290
2007 ,"'Group K Architecture, Building and Planning' ","'Firm choice' ",6500
2007 ,"'Group K Architecture, Building and Planning' ","'Insurance choice' ",665
2007 ,"'Group K Architecture, Building and Planning' ","'Other main scheme choice' ",505
2007 ,"'Group K Architecture, Building and Planning' ","'Extra' ",70
2007 ,"'Group K Architecture, Building and Planning' ","'Main scheme Clearing' ",625
2007 ,"'Group K Architecture, Building and Planning' ","'Direct Clearing' ",230
2007 ,"'Group K Architecture, Building and Planning' ","'RPA' ",700
2007 ,"'Group L Social Studies' ","'Firm choice' ",21725
2007 ,"'Group L Social Studies' ","'Insurance choice' ",1855
2007 ,"'Group L Social Studies' ","'Other main scheme choice' ",1325
2007 ,"'Group L Social Studies' ","'Extra' ",320
2007 ,"'Group L Social Studies' ","'Main scheme Clearing' ",2580
2007 ,"'Group L Social Studies' ","'Direct Clearing' ",700
2007 ,"'Group L Social Studies' ","'RPA' ",1900
2007 ,"'Group M Law' ","'Firm choice' ",13285
2007 ,"'Group M Law' ","'Insurance choice' ",1685
2007 ,"'Group M Law' ","'Other main scheme choice' ",705
2007 ,"'Group M Law' ","'Extra' ",170
2007 ,"'Group M Law' ","'Main scheme Clearing' ",1655
2007 ,"'Group M Law' ","'Direct Clearing' ",360
2007 ,"'Group M Law' ","'RPA' ",1215
2007 ,"'Group N Business and Admin studies' ","'Firm choice' ",32120
2007 ,"'Group N Business and Admin studies' ","'Insurance choice' ",3615
2007 ,"'Group N Business and Admin studies' ","'Other main scheme choice' ",2695
2007 ,"'Group N Business and Admin studies' ","'Extra' ",430
2007 ,"'Group N Business and Admin studies' ","'Main scheme Clearing' ",4075
2007 ,"'Group N Business and Admin studies' ","'Direct Clearing' ",1390
2007 ,"'Group N Business and Admin studies' ","'RPA' ",5415
2007 ,"'Group P Mass Communication and Documentation' ","'Firm choice' ",7090
2007 ,"'Group P Mass Communication and Documentation' ","'Insurance choice' ",405
2007 ,"'Group P Mass Communication and Documentation' ","'Other main scheme choice' ",385
2007 ,"'Group P Mass Communication and Documentation' ","'Extra' ",115
2007 ,"'Group P Mass Communication and Documentation' ","'Main scheme Clearing' ",615
2007 ,"'Group P Mass Communication and Documentation' ","'Direct Clearing' ",225
2007 ,"'Group P Mass Communication and Documentation' ","'RPA' ",645
2007 ,"'Group Q Linguistics, Classics and related' ","'Firm choice' ",8610
2007 ,"'Group Q Linguistics, Classics and related' ","'Insurance choice' ",715
2007 ,"'Group Q Linguistics, Classics and related' ","'Other main scheme choice' ",250
2007 ,"'Group Q Linguistics, Classics and related' ","'Extra' ",110
2007 ,"'Group Q Linguistics, Classics and related' ","'Main scheme Clearing' ",650
2007 ,"'Group Q Linguistics, Classics and related' ","'Direct Clearing' ",175
2007 ,"'Group Q Linguistics, Classics and related' ","'RPA' ",340
2007 ,"'Group R European Languages, Literature and related' ","'Firm choice' ",3250
2007 ,"'Group R European Languages, Literature and related' ","'Insurance choice' ",295
2007 ,"'Group R European Languages, Literature and related' ","'Other main scheme choice' ",95
2007 ,"'Group R European Languages, Literature and related' ","'Extra' ",25
2007 ,"'Group R European Languages, Literature and related' ","'Main scheme Clearing' ",250
2007 ,"'Group R European Languages, Literature and related' ","'Direct Clearing' ",40
2007 ,"'Group R European Languages, Literature and related' ","'RPA' ",85
2007 ,"'Group T Non-European Languages, Literature and related' ","'Firm choice' ",1485
2007 ,"'Group T Non-European Languages, Literature and related' ","'Insurance choice' ",70
2007 ,"'Group T Non-European Languages, Literature and related' ","'Other main scheme choice' ",25
2007 ,"'Group T Non-European Languages, Literature and related' ","'Extra' ",10
2007 ,"'Group T Non-European Languages, Literature and related' ","'Main scheme Clearing' ",80
2007 ,"'Group T Non-European Languages, Literature and related' ","'Direct Clearing' ",5
2007 ,"'Group T Non-European Languages, Literature and related' ","'RPA' ",35
2007 ,"'Group V History and Philosophical studies' ","'Firm choice' ",10565
2007 ,"'Group V History and Philosophical studies' ","'Insurance choice' ",850
2007 ,"'Group V History and Philosophical studies' ","'Other main scheme choice' ",250
2007 ,"'Group V History and Philosophical studies' ","'Extra' ",85
2007 ,"'Group V History and Philosophical studies' ","'Main scheme Clearing' ",780
2007 ,"'Group V History and Philosophical studies' ","'Direct Clearing' ",195
2007 ,"'Group V History and Philosophical studies' ","'RPA' ",290
2007 ,"'Group W Creative Arts and Design' ","'Firm choice' ",37325
2007 ,"'Group W Creative Arts and Design' ","'Insurance choice' ",610
2007 ,"'Group W Creative Arts and Design' ","'Other main scheme choice' ",2035
2007 ,"'Group W Creative Arts and Design' ","'Extra' ",365
2007 ,"'Group W Creative Arts and Design' ","'Main scheme Clearing' ",2215
2007 ,"'Group W Creative Arts and Design' ","'Direct Clearing' ",915
2007 ,"'Group W Creative Arts and Design' ","'RPA' ",2430
2007 ,"'Group X Education' ","'Firm choice' ",10130
2007 ,"'Group X Education' ","'Insurance choice' ",380
2007 ,"'Group X Education' ","'Other main scheme choice' ",630
2007 ,"'Group X Education' ","'Extra' ",100
2007 ,"'Group X Education' ","'Main scheme Clearing' ",635
2007 ,"'Group X Education' ","'Direct Clearing' ",345
2007 ,"'Group X Education' ","'RPA' ",815
2007 ,"'Y Combined arts' ","'Firm choice' ",11645
2007 ,"'Y Combined arts' ","'Insurance choice' ",685
2007 ,"'Y Combined arts' ","'Other main scheme choice' ",460
2007 ,"'Y Combined arts' ","'Extra' ",160
2007 ,"'Y Combined arts' ","'Main scheme Clearing' ",860
2007 ,"'Y Combined arts' ","'Direct Clearing' ",295
2007 ,"'Y Combined arts' ","'RPA' ",585
2007 ,"'Y Combined sciences' ","'Firm choice' ",5985
2007 ,"'Y Combined sciences' ","'Insurance choice' ",540
2007 ,"'Y Combined sciences' ","'Other main scheme choice' ",350
2007 ,"'Y Combined sciences' ","'Extra' ",100
2007 ,"'Y Combined sciences' ","'Main scheme Clearing' ",710
2007 ,"'Y Combined sciences' ","'Direct Clearing' ",175
2007 ,"'Y Combined sciences' ","'RPA' ",580
2007 ,"'Y Combined social sciences' ","'Firm choice' ",4495
2007 ,"'Y Combined social sciences' ","'Insurance choice' ",535
2007 ,"'Y Combined social sciences' ","'Other main scheme choice' ",250
2007 ,"'Y Combined social sciences' ","'Extra' ",70
2007 ,"'Y Combined social sciences' ","'Main scheme Clearing' ",605
2007 ,"'Y Combined social sciences' ","'Direct Clearing' ",120
2007 ,"'Y Combined social sciences' ","'RPA' ",365
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Firm choice' ",16925
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Insurance choice' ",1205
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Other main scheme choice' ",950
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Extra' ",225
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Main scheme Clearing' ",1720
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Direct Clearing' ",555
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'RPA' ",1525
2007 ,"'Y Social Sciences combined with Arts' ","'Firm choice' ",10075
2007 ,"'Y Social Sciences combined with Arts' ","'Insurance choice' ",740
2007 ,"'Y Social Sciences combined with Arts' ","'Other main scheme choice' ",500
2007 ,"'Y Social Sciences combined with Arts' ","'Extra' ",130
2007 ,"'Y Social Sciences combined with Arts' ","'Main scheme Clearing' ",870
2007 ,"'Y Social Sciences combined with Arts' ","'Direct Clearing' ",260
2007 ,"'Y Social Sciences combined with Arts' ","'RPA' ",640
2007 ,"'Z General, other combined and unknown' ","'Firm choice' ",3745
2007 ,"'Z General, other combined and unknown' ","'Insurance choice' ",270
2007 ,"'Z General, other combined and unknown' ","'Other main scheme choice' ",245
2007 ,"'Z General, other combined and unknown' ","'Extra' ",45
2007 ,"'Z General, other combined and unknown' ","'Main scheme Clearing' ",655
2007 ,"'Z General, other combined and unknown' ","'Direct Clearing' ",145
2007 ,"'Z General, other combined and unknown' ","'RPA' ",845
2008 ,"'Group A Medicine and Dentistry' ","'Firm choice' ",8710
2008 ,"'Group A Medicine and Dentistry' ","'Insurance choice' ",85
2008 ,"'Group A Medicine and Dentistry' ","'Other main scheme choice' ",30
2008 ,"'Group A Medicine and Dentistry' ","'Extra' ",40
2008 ,"'Group A Medicine and Dentistry' ","'Main scheme Clearing' ",260
2008 ,"'Group A Medicine and Dentistry' ","'RPA' ",130
2008 ,"'Group B Subjects allied to Medicine' ","'Firm choice' ",31175
2008 ,"'Group B Subjects allied to Medicine' ","'Insurance choice' ",1585
2008 ,"'Group B Subjects allied to Medicine' ","'Other main scheme choice' ",2450
2008 ,"'Group B Subjects allied to Medicine' ","'Extra' ",790
2008 ,"'Group B Subjects allied to Medicine' ","'Main scheme Clearing' ",3615
2008 ,"'Group B Subjects allied to Medicine' ","'Direct Clearing' ",1090
2008 ,"'Group B Subjects allied to Medicine' ","'RPA' ",2365
2008 ,"'Group C Biological Sciences' ","'Firm choice' ",25335
2008 ,"'Group C Biological Sciences' ","'Insurance choice' ",2765
2008 ,"'Group C Biological Sciences' ","'Other main scheme choice' ",895
2008 ,"'Group C Biological Sciences' ","'Extra' ",465
2008 ,"'Group C Biological Sciences' ","'Main scheme Clearing' ",2565
2008 ,"'Group C Biological Sciences' ","'Direct Clearing' ",685
2008 ,"'Group C Biological Sciences' ","'RPA' ",1560
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Firm choice' ",3395
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Insurance choice' ",140
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Other main scheme choice' ",245
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Extra' ",50
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Main scheme Clearing' ",215
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Direct Clearing' ",220
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'RPA' ",545
2008 ,"'Group F Physical Sciences' ","'Firm choice' ",12365
2008 ,"'Group F Physical Sciences' ","'Insurance choice' ",1410
2008 ,"'Group F Physical Sciences' ","'Other main scheme choice' ",330
2008 ,"'Group F Physical Sciences' ","'Extra' ",115
2008 ,"'Group F Physical Sciences' ","'Main scheme Clearing' ",1170
2008 ,"'Group F Physical Sciences' ","'Direct Clearing' ",245
2008 ,"'Group F Physical Sciences' ","'RPA' ",575
2008 ,"'Group G Mathematical Sciences' ","'Firm choice' ",4460
2008 ,"'Group G Mathematical Sciences' ","'Insurance choice' ",910
2008 ,"'Group G Mathematical Sciences' ","'Other main scheme choice' ",115
2008 ,"'Group G Mathematical Sciences' ","'Extra' ",85
2008 ,"'Group G Mathematical Sciences' ","'Main scheme Clearing' ",580
2008 ,"'Group G Mathematical Sciences' ","'Direct Clearing' ",75
2008 ,"'Group G Mathematical Sciences' ","'RPA' ",170
2008 ,"'Group H Engineering' ","'Firm choice' ",14420
2008 ,"'Group H Engineering' ","'Insurance choice' ",1895
2008 ,"'Group H Engineering' ","'Other main scheme choice' ",1375
2008 ,"'Group H Engineering' ","'Extra' ",200
2008 ,"'Group H Engineering' ","'Main scheme Clearing' ",1795
2008 ,"'Group H Engineering' ","'Direct Clearing' ",680
2008 ,"'Group H Engineering' ","'RPA' ",2580
2008 ,"'Group I Computer Sciences' ","'Firm choice' ",11750
2008 ,"'Group I Computer Sciences' ","'Insurance choice' ",1050
2008 ,"'Group I Computer Sciences' ","'Other main scheme choice' ",1070
2008 ,"'Group I Computer Sciences' ","'Extra' ",160
2008 ,"'Group I Computer Sciences' ","'Main scheme Clearing' ",1440
2008 ,"'Group I Computer Sciences' ","'Direct Clearing' ",735
2008 ,"'Group I Computer Sciences' ","'RPA' ",2305
2008 ,"'Group J Technologies' ","'Firm choice' ",1950
2008 ,"'Group J Technologies' ","'Insurance choice' ",85
2008 ,"'Group J Technologies' ","'Other main scheme choice' ",190
2008 ,"'Group J Technologies' ","'Extra' ",25
2008 ,"'Group J Technologies' ","'Main scheme Clearing' ",130
2008 ,"'Group J Technologies' ","'Direct Clearing' ",85
2008 ,"'Group J Technologies' ","'RPA' ",255
2008 ,"'Group K Architecture, Building and Planning' ","'Firm choice' ",7255
2008 ,"'Group K Architecture, Building and Planning' ","'Insurance choice' ",695
2008 ,"'Group K Architecture, Building and Planning' ","'Other main scheme choice' ",450
2008 ,"'Group K Architecture, Building and Planning' ","'Extra' ",120
2008 ,"'Group K Architecture, Building and Planning' ","'Main scheme Clearing' ",685
2008 ,"'Group K Architecture, Building and Planning' ","'Direct Clearing' ",290
2008 ,"'Group K Architecture, Building and Planning' ","'RPA' ",745
2008 ,"'Group L Social Studies' ","'Firm choice' ",23625
2008 ,"'Group L Social Studies' ","'Insurance choice' ",2125
2008 ,"'Group L Social Studies' ","'Other main scheme choice' ",1275
2008 ,"'Group L Social Studies' ","'Extra' ",415
2008 ,"'Group L Social Studies' ","'Main scheme Clearing' ",2875
2008 ,"'Group L Social Studies' ","'Direct Clearing' ",790
2008 ,"'Group L Social Studies' ","'RPA' ",2450
2008 ,"'Group M Law' ","'Firm choice' ",14295
2008 ,"'Group M Law' ","'Insurance choice' ",1760
2008 ,"'Group M Law' ","'Other main scheme choice' ",655
2008 ,"'Group M Law' ","'Extra' ",215
2008 ,"'Group M Law' ","'Main scheme Clearing' ",1845
2008 ,"'Group M Law' ","'Direct Clearing' ",425
2008 ,"'Group M Law' ","'RPA' ",1285
2008 ,"'Group N Business and Admin studies' ","'Firm choice' ",34315
2008 ,"'Group N Business and Admin studies' ","'Insurance choice' ",4235
2008 ,"'Group N Business and Admin studies' ","'Other main scheme choice' ",2660
2008 ,"'Group N Business and Admin studies' ","'Extra' ",605
2008 ,"'Group N Business and Admin studies' ","'Main scheme Clearing' ",4755
2008 ,"'Group N Business and Admin studies' ","'Direct Clearing' ",1565
2008 ,"'Group N Business and Admin studies' ","'RPA' ",6830
2008 ,"'Group P Mass Communication and Documentation' ","'Firm choice' ",7675
2008 ,"'Group P Mass Communication and Documentation' ","'Insurance choice' ",475
2008 ,"'Group P Mass Communication and Documentation' ","'Other main scheme choice' ",345
2008 ,"'Group P Mass Communication and Documentation' ","'Extra' ",115
2008 ,"'Group P Mass Communication and Documentation' ","'Main scheme Clearing' ",675
2008 ,"'Group P Mass Communication and Documentation' ","'Direct Clearing' ",245
2008 ,"'Group P Mass Communication and Documentation' ","'RPA' ",675
2008 ,"'Group Q Linguistics, Classics and related' ","'Firm choice' ",9120
2008 ,"'Group Q Linguistics, Classics and related' ","'Insurance choice' ",875
2008 ,"'Group Q Linguistics, Classics and related' ","'Other main scheme choice' ",255
2008 ,"'Group Q Linguistics, Classics and related' ","'Extra' ",175
2008 ,"'Group Q Linguistics, Classics and related' ","'Main scheme Clearing' ",690
2008 ,"'Group Q Linguistics, Classics and related' ","'Direct Clearing' ",180
2008 ,"'Group Q Linguistics, Classics and related' ","'RPA' ",335
2008 ,"'Group R European Languages, Literature and related' ","'Firm choice' ",3545
2008 ,"'Group R European Languages, Literature and related' ","'Insurance choice' ",380
2008 ,"'Group R European Languages, Literature and related' ","'Other main scheme choice' ",70
2008 ,"'Group R European Languages, Literature and related' ","'Extra' ",30
2008 ,"'Group R European Languages, Literature and related' ","'Main scheme Clearing' ",295
2008 ,"'Group R European Languages, Literature and related' ","'Direct Clearing' ",45
2008 ,"'Group R European Languages, Literature and related' ","'RPA' ",100
2008 ,"'Group T Non-European Languages, Literature and related' ","'Firm choice' ",1240
2008 ,"'Group T Non-European Languages, Literature and related' ","'Insurance choice' ",85
2008 ,"'Group T Non-European Languages, Literature and related' ","'Other main scheme choice' ",30
2008 ,"'Group T Non-European Languages, Literature and related' ","'Extra' ",10
2008 ,"'Group T Non-European Languages, Literature and related' ","'Main scheme Clearing' ",80
2008 ,"'Group T Non-European Languages, Literature and related' ","'Direct Clearing' ",15
2008 ,"'Group T Non-European Languages, Literature and related' ","'RPA' ",20
2008 ,"'Group V History and Philosophical studies' ","'Firm choice' ",11210
2008 ,"'Group V History and Philosophical studies' ","'Insurance choice' ",1120
2008 ,"'Group V History and Philosophical studies' ","'Other main scheme choice' ",260
2008 ,"'Group V History and Philosophical studies' ","'Extra' ",125
2008 ,"'Group V History and Philosophical studies' ","'Main scheme Clearing' ",870
2008 ,"'Group V History and Philosophical studies' ","'Direct Clearing' ",195
2008 ,"'Group V History and Philosophical studies' ","'RPA' ",380
2008 ,"'Group W Creative Arts and Design' ","'Firm choice' ",39275
2008 ,"'Group W Creative Arts and Design' ","'Insurance choice' ",705
2008 ,"'Group W Creative Arts and Design' ","'Other main scheme choice' ",1905
2008 ,"'Group W Creative Arts and Design' ","'Extra' ",470
2008 ,"'Group W Creative Arts and Design' ","'Main scheme Clearing' ",2390
2008 ,"'Group W Creative Arts and Design' ","'Direct Clearing' ",900
2008 ,"'Group W Creative Arts and Design' ","'RPA' ",3010
2008 ,"'Group X Education' ","'Firm choice' ",11185
2008 ,"'Group X Education' ","'Insurance choice' ",360
2008 ,"'Group X Education' ","'Other main scheme choice' ",640
2008 ,"'Group X Education' ","'Extra' ",165
2008 ,"'Group X Education' ","'Main scheme Clearing' ",765
2008 ,"'Group X Education' ","'Direct Clearing' ",510
2008 ,"'Group X Education' ","'RPA' ",1035
2008 ,"'Y Combined arts' ","'Firm choice' ",11675
2008 ,"'Y Combined arts' ","'Insurance choice' ",760
2008 ,"'Y Combined arts' ","'Other main scheme choice' ",370
2008 ,"'Y Combined arts' ","'Extra' ",185
2008 ,"'Y Combined arts' ","'Main scheme Clearing' ",955
2008 ,"'Y Combined arts' ","'Direct Clearing' ",260
2008 ,"'Y Combined arts' ","'RPA' ",600
2008 ,"'Y Combined sciences' ","'Firm choice' ",6285
2008 ,"'Y Combined sciences' ","'Insurance choice' ",530
2008 ,"'Y Combined sciences' ","'Other main scheme choice' ",330
2008 ,"'Y Combined sciences' ","'Extra' ",135
2008 ,"'Y Combined sciences' ","'Main scheme Clearing' ",675
2008 ,"'Y Combined sciences' ","'Direct Clearing' ",220
2008 ,"'Y Combined sciences' ","'RPA' ",535
2008 ,"'Y Combined social sciences' ","'Firm choice' ",4640
2008 ,"'Y Combined social sciences' ","'Insurance choice' ",620
2008 ,"'Y Combined social sciences' ","'Other main scheme choice' ",225
2008 ,"'Y Combined social sciences' ","'Extra' ",90
2008 ,"'Y Combined social sciences' ","'Main scheme Clearing' ",740
2008 ,"'Y Combined social sciences' ","'Direct Clearing' ",130
2008 ,"'Y Combined social sciences' ","'RPA' ",445
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Firm choice' ",17540
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Insurance choice' ",1470
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Other main scheme choice' ",900
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Extra' ",300
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Main scheme Clearing' ",1715
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Direct Clearing' ",585
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'RPA' ",1660
2008 ,"'Y Social Sciences combined with Arts' ","'Firm choice' ",10325
2008 ,"'Y Social Sciences combined with Arts' ","'Insurance choice' ",870
2008 ,"'Y Social Sciences combined with Arts' ","'Other main scheme choice' ",405
2008 ,"'Y Social Sciences combined with Arts' ","'Extra' ",160
2008 ,"'Y Social Sciences combined with Arts' ","'Main scheme Clearing' ",910
2008 ,"'Y Social Sciences combined with Arts' ","'Direct Clearing' ",310
2008 ,"'Y Social Sciences combined with Arts' ","'RPA' ",735
2008 ,"'Z General, other combined and unknown' ","'Firm choice' ",3430
2008 ,"'Z General, other combined and unknown' ","'Insurance choice' ",200
2008 ,"'Z General, other combined and unknown' ","'Other main scheme choice' ",220
2008 ,"'Z General, other combined and unknown' ","'Extra' ",75
2008 ,"'Z General, other combined and unknown' ","'Main scheme Clearing' ",570
2008 ,"'Z General, other combined and unknown' ","'Direct Clearing' ",150
2008 ,"'Z General, other combined and unknown' ","'RPA' ",980
2009 ,"'Group A Medicine and Dentistry' ","'Firm choice' ",8695
2009 ,"'Group A Medicine and Dentistry' ","'Insurance choice' ",105
2009 ,"'Group A Medicine and Dentistry' ","'Other main scheme choice' ",20
2009 ,"'Group A Medicine and Dentistry' ","'Extra' ",40
2009 ,"'Group A Medicine and Dentistry' ","'Adjustment' ",10
2009 ,"'Group A Medicine and Dentistry' ","'Main scheme Clearing' ",250
2009 ,"'Group A Medicine and Dentistry' ","'Direct Clearing' ",5
2009 ,"'Group A Medicine and Dentistry' ","'RPA' ",105
2009 ,"'Group B Subjects allied to Medicine' ","'Firm choice' ",34870
2009 ,"'Group B Subjects allied to Medicine' ","'Insurance choice' ",1835
2009 ,"'Group B Subjects allied to Medicine' ","'Other main scheme choice' ",3745
2009 ,"'Group B Subjects allied to Medicine' ","'Extra' ",875
2009 ,"'Group B Subjects allied to Medicine' ","'Adjustment' ",25
2009 ,"'Group B Subjects allied to Medicine' ","'Main scheme Clearing' ",3840
2009 ,"'Group B Subjects allied to Medicine' ","'Direct Clearing' ",1060
2009 ,"'Group B Subjects allied to Medicine' ","'RPA' ",1875
2009 ,"'Group C Biological Sciences' ","'Firm choice' ",26675
2009 ,"'Group C Biological Sciences' ","'Insurance choice' ",3585
2009 ,"'Group C Biological Sciences' ","'Other main scheme choice' ",1125
2009 ,"'Group C Biological Sciences' ","'Extra' ",520
2009 ,"'Group C Biological Sciences' ","'Adjustment' ",30
2009 ,"'Group C Biological Sciences' ","'Main scheme Clearing' ",3125
2009 ,"'Group C Biological Sciences' ","'Direct Clearing' ",715
2009 ,"'Group C Biological Sciences' ","'RPA' ",1180
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Firm choice' ",3755
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Insurance choice' ",200
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Other main scheme choice' ",360
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Extra' ",55
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Main scheme Clearing' ",300
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Direct Clearing' ",250
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'RPA' ",535
2009 ,"'Group F Physical Sciences' ","'Firm choice' ",12765
2009 ,"'Group F Physical Sciences' ","'Insurance choice' ",1775
2009 ,"'Group F Physical Sciences' ","'Other main scheme choice' ",390
2009 ,"'Group F Physical Sciences' ","'Extra' ",120
2009 ,"'Group F Physical Sciences' ","'Adjustment' ",20
2009 ,"'Group F Physical Sciences' ","'Main scheme Clearing' ",1420
2009 ,"'Group F Physical Sciences' ","'Direct Clearing' ",300
2009 ,"'Group F Physical Sciences' ","'RPA' ",510
2009 ,"'Group G Mathematical Sciences' ","'Firm choice' ",5195
2009 ,"'Group G Mathematical Sciences' ","'Insurance choice' ",1285
2009 ,"'Group G Mathematical Sciences' ","'Other main scheme choice' ",145
2009 ,"'Group G Mathematical Sciences' ","'Extra' ",65
2009 ,"'Group G Mathematical Sciences' ","'Adjustment' ",10
2009 ,"'Group G Mathematical Sciences' ","'Main scheme Clearing' ",730
2009 ,"'Group G Mathematical Sciences' ","'Direct Clearing' ",115
2009 ,"'Group G Mathematical Sciences' ","'RPA' ",155
