2015 ,"'Group V History and Philosophical studies' ","'No disability declared' ",13075
2015 ,"'Group W Creative Arts and Design' ","'Disability declared' ",7510
2015 ,"'Group W Creative Arts and Design' ","'No disability declared' ",42365
2015 ,"'Group X Education' ","'Disability declared' ",1660
2015 ,"'Group X Education' ","'No disability declared' ",18330
2015 ,"'Y Combined arts' ","'Disability declared' ",890
2015 ,"'Y Combined arts' ","'No disability declared' ",8140
2015 ,"'Y Combined sciences' ","'Disability declared' ",630
2015 ,"'Y Combined sciences' ","'No disability declared' ",5680
2015 ,"'Y Combined social sciences' ","'Disability declared' ",275
2015 ,"'Y Combined social sciences' ","'No disability declared' ",4200
2015 ,"'Y Sciences combined with Social Sciences or Arts' ","'Disability declared' ",1125
2015 ,"'Y Sciences combined with Social Sciences or Arts' ","'No disability declared' ",10595
2015 ,"'Y Social Sciences combined with Arts' ","'Disability declared' ",835
2015 ,"'Y Social Sciences combined with Arts' ","'No disability declared' ",7825
2015 ,"'Z General, other combined and unknown' ","'Disability declared' ",480
2015 ,"'Z General, other combined and unknown' ","'No disability declared' ",4880
2016 ,"'Group A Medicine and Dentistry' ","'Disability declared' ",505
2016 ,"'Group A Medicine and Dentistry' ","'No disability declared' ",7480
2016 ,"'Group B Subjects allied to Medicine' ","'Disability declared' ",4575
2016 ,"'Group B Subjects allied to Medicine' ","'No disability declared' ",47350
2016 ,"'Group C Biological Sciences' ","'Disability declared' ",4930
2016 ,"'Group C Biological Sciences' ","'No disability declared' ",44275
2016 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Disability declared' ",935
2016 ,"'Group D Veterinary Sciences, Agriculture and related' ","'No disability declared' ",5630
2016 ,"'Group F Physical Sciences' ","'Disability declared' ",1895
2016 ,"'Group F Physical Sciences' ","'No disability declared' ",16145
2016 ,"'Group G Mathematical Sciences' ","'Disability declared' ",600
2016 ,"'Group G Mathematical Sciences' ","'No disability declared' ",6885
2016 ,"'Group H Engineering' ","'Disability declared' ",1820
2016 ,"'Group H Engineering' ","'No disability declared' ",22195
2016 ,"'Group I Computer Sciences' ","'Disability declared' ",2850
2016 ,"'Group I Computer Sciences' ","'No disability declared' ",20630
2016 ,"'Group J Technologies' ","'Disability declared' ",230
2016 ,"'Group J Technologies' ","'No disability declared' ",1485
2016 ,"'Group K Architecture, Building and Planning' ","'Disability declared' ",630
2016 ,"'Group K Architecture, Building and Planning' ","'No disability declared' ",6345
2016 ,"'Group L Social Studies' ","'Disability declared' ",4145
2016 ,"'Group L Social Studies' ","'No disability declared' ",38060
2016 ,"'Group M Law' ","'Disability declared' ",1395
2016 ,"'Group M Law' ","'No disability declared' ",18445
2016 ,"'Group N Business and Admin studies' ","'Disability declared' ",3775
2016 ,"'Group N Business and Admin studies' ","'No disability declared' ",49990
2016 ,"'Group P Mass Communication and Documentation' ","'Disability declared' ",1430
2016 ,"'Group P Mass Communication and Documentation' ","'No disability declared' ",10330
2016 ,"'Group Q Linguistics, Classics and related' ","'Disability declared' ",1140
2016 ,"'Group Q Linguistics, Classics and related' ","'No disability declared' ",10035
2016 ,"'Group R European Languages, Literature and related' ","'Disability declared' ",215
2016 ,"'Group R European Languages, Literature and related' ","'No disability declared' ",2925
2016 ,"'Group T Non-European Languages, Literature and related' ","'Disability declared' ",130
2016 ,"'Group T Non-European Languages, Literature and related' ","'No disability declared' ",890
2016 ,"'Group V History and Philosophical studies' ","'Disability declared' ",1780
2016 ,"'Group V History and Philosophical studies' ","'No disability declared' ",12890
2016 ,"'Group W Creative Arts and Design' ","'Disability declared' ",7955
2016 ,"'Group W Creative Arts and Design' ","'No disability declared' ",40695
2016 ,"'Group X Education' ","'Disability declared' ",1755
2016 ,"'Group X Education' ","'No disability declared' ",17975
2016 ,"'Y Combined arts' ","'Disability declared' ",1065
2016 ,"'Y Combined arts' ","'No disability declared' ",7415
2016 ,"'Y Combined sciences' ","'Disability declared' ",605
2016 ,"'Y Combined sciences' ","'No disability declared' ",5070
2016 ,"'Y Combined social sciences' ","'Disability declared' ",270
2016 ,"'Y Combined social sciences' ","'No disability declared' ",4090
2016 ,"'Y Sciences combined with Social Sciences or Arts' ","'Disability declared' ",1085
2016 ,"'Y Sciences combined with Social Sciences or Arts' ","'No disability declared' ",9465
2016 ,"'Y Social Sciences combined with Arts' ","'Disability declared' ",820
2016 ,"'Y Social Sciences combined with Arts' ","'No disability declared' ",7365
2016 ,"'Z General, other combined and unknown' ","'Disability declared' ",465
2016 ,"'Z General, other combined and unknown' ","'No disability declared' ",4420
